TicketID,Date,CustomerID,Priority,Category,ResolutionHours
605,2026-02-17,1080,Low,Account,7.4
606,2025-10-03,1292,Medium,Outage,6.6
607,2025-02-28,1182,Medium,Outage,17.2
608,2025-01-20,1099,Low,Bug,5.3
609,2024-07-13,1250,High,How-to,35.4
610,2024-06-19,1234,Medium,Account,8.3
611,2024-12-25,1081,Low,How-to,23.5
612,2024-07-04,1065,Medium,Outage,29.0
613,2024-10-07,1135,Low,Bug,7.3
614,2024-05-18,1109,Medium,Billing,27.3
615,2025-11-14,1044,Low,How-to,5.6
616,2024-05-21,1251,Medium,Billing,18.4
617,2025-05-15,1022,Medium,Bug,38.4
618,2025-06-16,1194,Critical,Billing,3.1
619,2024-08-04,1183,High,How-to,4.1
620,2024-01-18,1292,Low,Account,1.6
621,2025-01-03,1262,Low,Bug,6.6
622,2024-01-15,1247,Medium,How-to,13.4
623,2024-11-06,1085,Low,Bug,7.3
624,2026-02-09,1240,Low,Bug,17.1
625,2025-05-15,1077,Medium,How-to,10.7
626,2024-06-13,1165,Medium,How-to,22.5
627,2024-03-06,1029,Low,Billing,12.0
628,2024-10-17,1036,Low,How-to,11.8
629,2025-10-15,1120,Low,Bug,24.7
630,2024-11-09,1230,Critical,Billing,17.1
631,2025-06-13,1161,High,How-to,20.2
632,2025-01-15,1110,Medium,Bug,2.7
633,2024-09-06,1152,Critical,Billing,7.0
634,2025-12-20,1243,Medium,How-to,14.7
635,2025-10-04,1160,High,Bug,15.5
636,2025-02-21,1105,Low,Account,8.6
637,2024-11-03,1281,Medium,Bug,33.9
638,2024-07-02,1253,Low,How-to,19.6
639,2025-09-05,1101,Low,Outage,15.1
640,2026-02-22,1152,Medium,Billing,2.7
641,2025-06-26,1018,High,Bug,12.3
642,2024-12-21,1247,Low,Bug,8.4
643,2024-04-09,1217,Low,Billing,4.3
644,2025-05-20,1231,Medium,Bug,8.9
645,2025-07-09,1100,Medium,Bug,6.9
646,2025-12-04,1087,High,Bug,8.7
647,2025-01-30,1270,Medium,How-to,11.4
648,2025-10-10,1059,Low,Bug,19.4
649,2024-08-07,1164,Low,Outage,4.6
650,2026-01-16,1105,Medium,Bug,7.0
651,2024-12-29,1266,Medium,Account,20.7
652,2024-12-30,1187,Low,Bug,1.4
653,2025-09-10,1076,Medium,Outage,12.9
654,2024-12-09,1006,Medium,How-to,22.4
655,2025-01-20,1063,Low,How-to,9.3
656,2025-03-17,1295,Low,How-to,12.8
657,2026-02-24,1078,Medium,Outage,10.3
658,2025-05-08,1109,Medium,Bug,31.3
659,2025-09-04,1033,Low,Bug,6.8
660,2024-09-21,1037,Low,How-to,8.6
661,2024-08-11,1029,High,How-to,16.5
662,2024-11-19,1227,Low,Bug,4.5
663,2024-09-10,1187,High,Outage,5.4
664,2024-06-17,1056,Medium,Bug,25.4
665,2024-06-25,1231,Medium,How-to,9.1
666,2024-06-27,1067,Critical,Outage,7.9
667,2025-12-09,1131,High,How-to,12.6
668,2024-02-25,1079,Low,Bug,19.7
669,2024-09-09,1224,Low,How-to,24.1
670,2024-11-07,1139,Medium,Bug,38.9
671,2026-01-02,1198,Medium,Account,13.5
672,2025-01-17,1164,Medium,How-to,2.9
673,2025-12-07,1022,Critical,Outage,11.7
674,2025-03-02,1039,Low,Billing,16.6
675,2024-06-27,1100,Low,Billing,12.3
676,2024-12-24,1192,Low,Billing,47.9
677,2025-01-13,1161,Low,How-to,23.8
678,2025-12-22,1105,Low,Outage,14.0
679,2025-11-07,1046,Medium,Outage,25.3
680,2025-06-01,1263,High,Billing,9.3
681,2024-12-01,1035,High,Account,10.0
682,2024-03-23,1121,Low,How-to,6.7
683,2025-11-28,1275,Medium,Billing,17.7
684,2025-06-07,1101,Medium,How-to,9.0
685,2025-08-31,1041,High,Account,6.8
686,2025-07-13,1154,Medium,Bug,4.1
687,2024-08-24,1185,Low,Billing,22.2
688,2025-12-11,1261,High,How-to,7.2
689,2025-02-22,1126,Low,Billing,13.6
690,2025-10-29,1261,High,How-to,2.1
691,2024-08-02,1046,Low,Billing,16.8
692,2024-03-09,1092,Medium,Bug,8.5
693,2025-03-28,1000,Medium,How-to,9.7
694,2025-07-28,1152,Low,Account,1.2
695,2025-11-16,1172,Low,Billing,15.4
696,2024-07-06,1202,Medium,How-to,15.0
697,2026-01-19,1287,High,How-to,6.1
698,2024-12-29,1271,Medium,Outage,37.6
699,2025-11-11,1230,Medium,Outage,8.3
700,2024-06-22,1299,Low,How-to,8.6
701,2024-04-13,1136,Medium,Billing,3.8
702,2024-10-08,1076,High,Account,5.0
703,2025-08-29,1152,Low,Billing,10.5
704,2024-07-21,1219,Medium,Billing,13.5
705,2024-09-07,1242,Low,Bug,3.9
706,2024-09-12,1085,Medium,How-to,4.9
707,2024-01-07,1107,High,Bug,6.8
708,2026-02-02,1052,Low,Bug,3.5
709,2025-08-24,1161,Medium,How-to,5.2
710,2024-09-15,1118,Medium,Bug,16.2
711,2026-01-03,1198,Low,Account,18.4
712,2024-08-01,1103,High,How-to,19.2
713,2024-12-24,1121,Low,Account,9.6
714,2024-08-13,1181,Medium,Bug,6.5
715,2024-01-27,1004,Low,Account,8.8
716,2025-01-15,1063,Low,How-to,1.0
717,2024-12-30,1215,Low,How-to,18.4
718,2026-02-01,1030,Medium,Bug,24.6
719,2024-08-28,1055,Low,Bug,25.4
720,2024-05-12,1123,Medium,How-to,19.2
721,2024-12-03,1005,Low,How-to,18.9
722,2024-08-15,1122,Low,Account,5.0
723,2024-09-02,1223,High,Account,15.0
724,2024-04-21,1149,Medium,Bug,6.7
725,2024-10-04,1127,Medium,Outage,9.7
726,2024-02-23,1136,Medium,Billing,10.0
727,2025-10-23,1101,Low,Outage,21.2
728,2024-08-19,1155,Medium,How-to,13.6
729,2025-03-20,1272,Medium,Account,14.3
730,2024-12-20,1070,Low,Bug,22.3
731,2026-01-25,1025,Medium,Bug,1.7
732,2025-08-28,1246,Low,How-to,8.2
733,2026-02-20,1027,Low,Outage,21.6
734,2024-01-14,1038,High,How-to,6.1
735,2025-07-30,1243,Low,Account,26.6
736,2024-08-17,1261,Low,Account,18.9
737,2025-12-01,1241,High,Bug,6.2
738,2025-11-02,1207,Low,Billing,22.1
739,2025-05-17,1052,Low,How-to,14.6
740,2024-11-20,1122,High,Billing,2.1
741,2024-02-06,1023,Medium,Account,0.8
742,2025-01-18,1151,Medium,Account,18.2
743,2024-06-09,1275,Low,Bug,16.2
744,2025-10-01,1146,Medium,How-to,14.5
745,2026-02-13,1009,Low,How-to,28.1
746,2025-02-20,1218,Low,Bug,24.9
747,2025-05-08,1056,Low,Billing,31.1
748,2026-01-18,1164,Low,Bug,12.7
749,2024-01-14,1267,Medium,How-to,10.6
750,2024-07-27,1056,High,Account,3.4
751,2025-05-18,1102,Medium,Bug,1.5
752,2025-12-28,1081,Medium,Billing,7.2
753,2024-05-18,1160,High,Billing,25.8
754,2025-11-03,1156,Medium,Bug,12.5
755,2024-06-12,1158,Medium,How-to,22.5
756,2024-03-13,1092,Low,How-to,8.2
757,2024-08-08,1163,Medium,Account,30.1
758,2026-01-24,1062,Medium,How-to,14.1
759,2024-10-25,1107,Medium,Billing,20.7
760,2025-08-19,1187,High,Bug,3.7
761,2024-06-26,1203,Medium,Billing,15.4
762,2024-12-18,1111,Low,Bug,11.7
763,2024-07-14,1222,Low,How-to,51.3
764,2024-10-13,1179,Medium,Account,4.7
765,2024-05-01,1019,Low,Bug,27.3
766,2025-01-21,1050,Low,Account,5.4
767,2024-09-13,1071,Medium,Outage,9.3
768,2026-01-14,1167,Medium,Account,13.4
769,2024-12-29,1152,Medium,How-to,4.0
770,2024-05-21,1066,Medium,How-to,10.4
771,2024-11-13,1083,High,Billing,10.1
772,2024-05-10,1017,Low,Billing,15.7
773,2024-11-29,1233,Medium,How-to,6.1
774,2024-07-08,1132,Medium,Bug,17.8
775,2025-07-02,1155,Medium,Bug,43.7
776,2024-06-01,1264,Medium,Bug,6.5
777,2024-05-08,1034,Medium,Billing,24.1
778,2025-01-18,1170,High,Billing,9.3
779,2025-12-19,1094,Critical,Bug,7.2
780,2025-03-13,1201,Low,Outage,6.9
781,2025-06-25,1057,Low,Billing,1.1
782,2025-10-05,1229,Low,Account,7.7
783,2024-05-08,1005,Low,Bug,7.8
784,2025-11-10,1243,Medium,Billing,1.5
785,2024-10-12,1257,High,Outage,10.2
786,2025-08-03,1223,Low,Bug,3.3
787,2024-04-21,1103,Medium,Billing,25.0
788,2024-11-30,1198,High,Bug,8.0
789,2024-06-19,1101,Medium,Billing,8.9
790,2024-05-12,1217,Low,Billing,36.1
791,2025-10-06,1065,Low,How-to,16.9
792,2025-01-16,1214,Critical,How-to,15.0
793,2025-04-27,1280,Medium,Account,32.6
794,2025-05-11,1232,High,Outage,1.8
795,2024-07-07,1281,Medium,How-to,5.9
796,2026-01-01,1168,Medium,Billing,6.4
797,2025-06-23,1117,Medium,Billing,5.9
798,2025-03-29,1199,Medium,Bug,13.5
799,2025-06-07,1202,Critical,Bug,11.0
800,2025-03-10,1114,Medium,How-to,25.1
801,2024-04-08,1002,Medium,How-to,2.6
802,2025-11-24,1237,Medium,How-to,9.7
803,2025-01-06,1051,Critical,Bug,4.1
804,2024-03-27,1080,Low,Outage,2.6
805,2024-07-10,1121,Low,Bug,8.0
806,2025-03-31,1007,Medium,Bug,10.4
807,2025-08-19,1065,Low,How-to,10.9
808,2024-02-08,1289,Medium,Account,5.8
809,2024-08-04,1157,High,Bug,16.2
810,2024-03-21,1181,Medium,Outage,11.7
811,2025-03-07,1178,High,How-to,20.1
812,2025-07-13,1096,Medium,How-to,11.0
813,2025-12-28,1065,Medium,How-to,4.7
814,2024-01-07,1184,Low,Bug,32.8
815,2024-03-06,1153,Medium,Bug,7.7
816,2024-11-10,1165,Low,Bug,20.1
817,2025-05-10,1083,Low,Billing,10.2
818,2024-06-03,1169,Low,Outage,16.3
819,2025-12-22,1047,Medium,Billing,5.8
820,2024-11-10,1127,Low,Billing,4.1
821,2024-05-13,1051,Medium,Account,21.0
822,2025-07-29,1166,High,Billing,17.8
823,2026-01-07,1092,Low,Bug,7.4
824,2024-11-11,1253,Medium,Bug,9.1
825,2025-05-06,1105,High,Account,6.3
826,2024-01-01,1098,Low,Billing,18.9
827,2024-08-28,1166,Low,Account,33.5
828,2024-10-02,1013,Critical,How-to,17.5
829,2024-12-11,1055,Low,How-to,28.0
830,2025-04-17,1232,Low,Billing,7.1
831,2025-02-13,1178,Low,Outage,7.4
832,2024-04-01,1297,Low,Billing,7.5
833,2025-03-23,1062,High,Account,15.7
834,2025-12-24,1180,Low,Billing,11.7
835,2024-01-16,1100,Low,How-to,30.8
836,2025-10-10,1040,Medium,How-to,21.5
837,2024-02-02,1168,Low,Bug,26.5
838,2025-02-06,1211,Low,Bug,12.8
839,2024-07-09,1023,Low,Bug,5.3
840,2024-02-29,1140,Medium,Account,2.4
841,2024-12-11,1099,Medium,How-to,24.6
842,2024-01-07,1224,Low,Billing,4.6
843,2025-11-21,1272,Medium,Account,10.3
844,2025-07-23,1169,Critical,Account,16.3
845,2025-10-08,1274,Medium,Bug,4.1
846,2024-02-09,1183,Low,Account,11.5
847,2024-01-28,1276,Low,Account,31.2
848,2024-06-30,1249,Low,How-to,19.3
849,2024-06-12,1075,Low,Billing,24.1
850,2025-08-22,1263,Medium,Billing,3.9
851,2025-03-10,1054,Low,Outage,13.1
852,2024-11-24,1135,Low,How-to,19.5
853,2025-12-21,1014,Low,Bug,8.3
854,2024-01-30,1098,Low,How-to,15.2
855,2024-01-31,1220,Low,How-to,8.1
856,2024-07-06,1132,Low,How-to,7.3
857,2024-12-26,1227,Low,How-to,28.5
858,2025-03-03,1030,Medium,Bug,13.1
859,2024-05-14,1070,Low,Billing,39.9
860,2025-04-27,1140,Medium,How-to,23.3
861,2024-12-03,1258,Medium,Bug,6.1
862,2025-07-12,1206,Low,Bug,18.2
863,2024-12-09,1142,Medium,Billing,9.9
864,2024-09-19,1181,Low,Bug,16.6
865,2026-01-02,1200,Medium,How-to,12.2
866,2026-02-15,1127,Low,Account,8.1
867,2025-11-10,1069,Medium,Bug,5.9
868,2025-05-09,1177,Medium,Billing,16.5
869,2024-05-28,1136,Critical,Bug,37.6
870,2025-03-12,1203,Low,Bug,15.8
871,2025-07-29,1113,Medium,Billing,6.2
872,2024-02-26,1156,Medium,How-to,14.2
873,2026-02-11,1174,Low,Account,24.2
874,2025-02-12,1273,Low,How-to,14.2
875,2024-07-19,1219,Medium,Outage,38.2
876,2025-08-09,1085,High,Account,10.6
877,2025-04-18,1146,High,Bug,6.1
878,2024-11-05,1118,Low,How-to,10.3
879,2025-09-25,1258,High,How-to,59.6
880,2025-02-12,1025,Medium,Account,19.6
881,2025-10-05,1279,Medium,Outage,2.4
882,2025-02-12,1068,Low,Bug,21.8
883,2025-05-31,1288,Low,How-to,28.4
884,2024-12-27,1184,Medium,Bug,38.9
885,2025-01-23,1005,Medium,Account,16.8
886,2025-05-06,1131,Low,Billing,15.1
887,2025-12-08,1229,Low,Bug,30.5
888,2024-10-19,1069,Medium,Bug,18.2
889,2025-01-02,1210,Low,Billing,21.0
890,2024-10-29,1287,Medium,Billing,12.8
891,2024-06-25,1268,High,Billing,17.4
892,2024-11-21,1224,Low,Account,24.2
893,2025-02-02,1003,Medium,How-to,1.7
894,2025-07-02,1203,Low,Account,23.3
895,2024-11-18,1088,Low,Billing,15.4
896,2025-07-08,1077,Medium,How-to,1.3
897,2024-05-01,1191,Low,How-to,11.8
898,2025-06-24,1146,Low,Billing,17.0
899,2025-07-26,1295,Low,How-to,13.5
900,2025-11-27,1076,High,Bug,10.3
901,2025-02-06,1211,Medium,Outage,4.6
902,2024-09-07,1174,High,Bug,18.3
903,2024-04-22,1174,Medium,Billing,12.3
904,2026-01-26,1279,High,Bug,20.4
905,2024-07-23,1224,Low,Outage,5.6
906,2025-03-05,1109,Medium,Bug,30.9
907,2025-03-02,1228,High,How-to,22.1
908,2025-12-15,1084,Low,Account,30.4
909,2026-01-18,1027,Low,How-to,13.2
910,2025-05-05,1086,High,How-to,21.7
911,2025-10-29,1146,Medium,Bug,7.4
912,2025-10-12,1066,Low,Billing,18.9
913,2025-12-11,1103,Medium,Bug,21.5
914,2025-06-29,1029,High,Account,1.4
915,2024-03-11,1077,Low,How-to,15.4
916,2025-11-13,1120,Medium,Billing,5.1
917,2025-09-15,1109,Low,Bug,19.0
918,2024-05-16,1041,Low,How-to,9.4
919,2024-07-16,1105,Medium,How-to,5.5
920,2024-09-04,1022,Low,How-to,1.6
921,2026-02-12,1287,Medium,Account,23.5
922,2024-03-22,1149,Low,How-to,4.5
923,2024-07-31,1218,High,How-to,22.5
924,2024-08-15,1298,Low,Billing,8.7
925,2025-05-18,1065,Medium,How-to,8.8
926,2025-10-09,1210,Low,Bug,16.6
927,2025-07-25,1085,Medium,Bug,16.5
928,2026-02-06,1003,High,Outage,22.1
929,2025-07-21,1251,Medium,Bug,10.0
930,2025-02-07,1273,Low,Billing,7.4
931,2024-09-17,1071,Low,Billing,16.2
932,2025-04-13,1027,Medium,Billing,15.7
933,2025-10-18,1116,Low,Bug,14.2
934,2024-08-09,1249,Low,Account,9.5
935,2024-12-19,1051,Critical,Billing,48.0
936,2024-05-11,1009,Low,Bug,16.4
937,2024-12-29,1003,Medium,Bug,4.7
938,2024-09-17,1246,Low,Bug,29.8
939,2024-08-17,1066,Low,How-to,36.5
940,2024-05-17,1193,Low,Bug,9.5
941,2024-11-26,1206,Medium,Bug,2.5
942,2024-06-12,1288,Medium,Bug,19.3
943,2024-01-18,1196,Medium,How-to,18.4
944,2024-02-04,1297,High,Billing,10.9
945,2025-02-11,1004,Medium,How-to,15.9
946,2025-08-05,1213,Low,How-to,12.1
947,2025-08-07,1263,Low,Outage,18.5
948,2025-12-26,1104,Low,Account,6.6
949,2025-06-10,1240,Medium,Bug,11.2
950,2024-04-23,1176,Critical,Billing,16.2
951,2024-08-08,1239,Medium,Account,8.8
952,2024-10-27,1215,Low,Account,4.4
953,2024-03-16,1020,Medium,How-to,8.9
954,2024-05-11,1071,High,Bug,23.8
955,2024-03-26,1283,Medium,Billing,14.9
956,2025-04-19,1160,Medium,How-to,14.1
957,2025-09-17,1124,Low,Outage,11.5
958,2024-09-03,1206,Low,Billing,10.2
959,2024-05-13,1050,High,How-to,1.5
960,2024-03-26,1203,High,Bug,9.9
961,2024-09-02,1159,Medium,Account,1.6
962,2025-12-11,1247,Medium,Billing,17.1
963,2024-09-07,1099,High,Account,5.7
964,2024-01-11,1142,Medium,How-to,19.5
965,2025-07-09,1211,Critical,How-to,7.6
966,2024-09-18,1226,Low,Outage,1.6
967,2024-09-08,1209,Medium,Billing,14.6
968,2024-08-06,1128,High,Bug,25.5
969,2025-01-25,1099,Low,Account,24.1
970,2025-01-20,1223,Medium,How-to,16.7
971,2024-07-31,1016,Low,How-to,13.5
972,2024-06-10,1153,Low,How-to,8.6
973,2024-06-11,1186,Medium,Billing,3.2
974,2024-08-20,1146,Low,Bug,8.6
975,2024-12-17,1240,High,Account,2.5
976,2024-09-11,1090,Medium,How-to,4.8
977,2024-08-15,1185,Low,Billing,19.4
978,2024-02-02,1156,Medium,How-to,12.2
979,2025-12-11,1037,Low,Bug,0.8
980,2025-08-04,1082,Medium,How-to,29.7
981,2024-03-23,1237,Low,Bug,19.2
982,2024-05-19,1237,High,How-to,21.7
983,2024-09-17,1169,Medium,Bug,24.8
984,2026-01-03,1257,Low,Bug,13.2
985,2025-09-11,1143,Medium,Account,29.2
986,2025-09-18,1267,Medium,Billing,40.1
987,2024-11-29,1220,Low,Outage,13.1
988,2024-01-24,1289,Low,Billing,6.4
989,2025-10-26,1060,Medium,Bug,5.9
990,2025-10-12,1062,Low,Billing,8.0
991,2024-12-14,1198,Medium,How-to,2.0
992,2024-05-11,1251,High,Account,17.0
993,2025-01-17,1055,Critical,How-to,8.1
994,2024-08-14,1220,High,Billing,3.5
995,2025-03-15,1157,Low,How-to,14.0
996,2025-12-19,1010,Low,Bug,11.3
997,2026-02-20,1073,Medium,Bug,22.4
998,2025-05-31,1206,Medium,Account,10.4
999,2024-10-31,1226,Low,How-to,25.5
1000,2025-12-22,1037,Medium,Account,34.0
1001,2024-06-09,1235,High,How-to,8.5
1002,2025-10-29,1132,Medium,Bug,9.3
1003,2026-01-07,1094,Medium,Account,2.4
1004,2024-03-10,1165,Low,Billing,16.5
1005,2024-11-10,1029,Low,How-to,23.0
1006,2024-07-29,1109,Medium,Billing,18.9
1007,2024-08-19,1250,Medium,How-to,4.4
1008,2024-05-02,1174,Low,Bug,16.9
1009,2024-08-06,1275,Medium,Account,17.6
1010,2025-10-29,1138,Medium,How-to,6.3
1011,2025-05-06,1028,Low,How-to,8.0
1012,2025-10-20,1142,Low,Bug,20.3
1013,2025-10-04,1107,Medium,How-to,8.5
1014,2024-05-13,1078,Medium,Bug,12.1
1015,2024-06-25,1154,High,How-to,20.8
1016,2025-03-04,1107,Low,Outage,3.7
1017,2024-08-04,1191,Low,Account,9.4
1018,2025-11-24,1117,Critical,Billing,11.4
1019,2025-12-29,1276,Low,Billing,7.2
1020,2024-12-16,1058,Low,How-to,13.1
1021,2025-03-26,1080,Low,Billing,8.7
1022,2025-01-11,1054,High,Bug,11.2
1023,2025-01-24,1002,Low,Bug,2.5
1024,2025-03-02,1038,Medium,Bug,12.1
1025,2024-12-25,1107,Medium,How-to,4.5
1026,2025-11-11,1134,Medium,How-to,22.3
1027,2025-11-22,1220,Medium,How-to,10.6
1028,2024-04-13,1251,Low,Billing,20.3
1029,2025-08-11,1126,High,How-to,2.9
1030,2025-05-20,1190,Low,How-to,23.4
1031,2024-11-27,1242,Medium,Billing,8.2
1032,2025-12-27,1144,High,Account,18.1
1033,2024-01-18,1255,Low,Bug,33.2
1034,2025-07-01,1207,Critical,Bug,11.2
1035,2025-07-09,1105,High,How-to,7.0
1036,2025-07-01,1263,Low,How-to,9.1
1037,2025-08-09,1287,High,Account,3.2
1038,2025-02-12,1159,Low,Bug,18.7
1039,2025-01-02,1080,Medium,How-to,26.7
1040,2025-02-07,1048,Critical,How-to,14.7
1041,2025-05-03,1049,Low,How-to,7.4
1042,2024-03-18,1090,Medium,Bug,12.1
1043,2024-10-11,1037,Low,Bug,5.3
1044,2025-05-14,1082,Medium,How-to,1.2
1045,2025-12-14,1208,Medium,How-to,15.8
1046,2024-04-18,1220,Low,Billing,19.4
1047,2024-07-19,1027,High,Account,7.9
1048,2024-04-09,1068,Medium,Account,3.2
1049,2025-01-18,1170,Medium,How-to,9.9
1050,2025-06-05,1053,Low,Billing,5.4
1051,2025-11-14,1260,Low,Outage,5.9
1052,2025-02-13,1266,Medium,Billing,57.6
1053,2026-01-19,1100,Medium,Billing,3.1
1054,2025-09-18,1145,Low,How-to,5.0
1055,2025-08-07,1292,High,Bug,15.5
1056,2025-07-30,1117,Low,Bug,5.4
1057,2024-07-20,1093,Medium,Billing,13.2
1058,2025-05-11,1265,Medium,Bug,11.3
1059,2024-11-16,1196,Medium,Billing,7.8
1060,2026-01-26,1235,Medium,Bug,7.2
1061,2025-12-11,1296,High,Outage,3.8
1062,2024-09-13,1267,Low,How-to,28.8
1063,2024-07-29,1028,Medium,Outage,17.5
1064,2025-12-20,1239,Medium,Bug,4.9
1065,2025-01-16,1170,Medium,Outage,12.1
1066,2025-11-18,1218,Low,How-to,26.1
1067,2025-08-12,1086,Medium,How-to,4.1
1068,2024-04-05,1087,Low,Bug,20.5
1069,2025-06-23,1010,Low,Bug,5.4
1070,2025-01-26,1079,Medium,Bug,2.2
1071,2024-07-05,1001,Medium,Billing,24.1
1072,2025-09-16,1256,Medium,Billing,12.0
1073,2024-07-19,1275,Low,How-to,5.4
1074,2024-12-31,1077,Low,Account,16.8
1075,2025-10-04,1066,Low,Account,4.8
1076,2025-11-10,1068,Medium,Account,13.8
1077,2025-06-25,1123,Medium,How-to,10.9
1078,2024-09-21,1056,Medium,How-to,17.3
1079,2026-03-01,1267,High,Billing,12.8
1080,2025-01-29,1283,Low,Outage,14.7
1081,2025-04-14,1122,Medium,Bug,17.7
1082,2025-06-08,1280,Medium,Bug,21.4
1083,2024-07-21,1130,Medium,How-to,16.7
1084,2024-12-08,1055,High,Account,13.2
1085,2025-03-22,1019,Low,How-to,3.6
1086,2024-09-26,1056,Medium,Billing,13.6
1087,2024-07-30,1260,Low,How-to,5.0
1088,2025-03-27,1239,Low,Account,15.4
1089,2024-09-15,1235,Low,How-to,19.1
1090,2026-02-15,1023,Low,Billing,23.7
1091,2024-11-14,1265,Critical,How-to,15.7
1092,2024-02-23,1105,High,Account,2.3
1093,2024-01-13,1255,Low,Bug,48.7
1094,2025-04-17,1178,Medium,Bug,15.8
1095,2025-12-08,1173,Low,Billing,12.3
1096,2024-04-10,1113,Medium,How-to,35.9
1097,2024-10-30,1028,Low,Bug,12.2
1098,2024-01-28,1104,Medium,Outage,23.7
1099,2024-08-06,1162,High,Bug,2.5
1100,2024-04-06,1187,Medium,How-to,11.4
1101,2025-08-09,1136,Critical,Bug,7.0
1102,2026-01-09,1138,Medium,How-to,24.1
1103,2024-03-30,1082,Medium,Bug,28.7
1104,2024-08-26,1297,Medium,How-to,9.0
1105,2025-04-18,1056,Low,Account,15.1
1106,2024-12-09,1171,Low,How-to,14.0
1107,2024-11-16,1292,High,Bug,7.4
1108,2026-02-19,1087,Low,How-to,3.7
1109,2024-03-07,1214,Low,How-to,10.5
1110,2025-06-09,1136,Critical,How-to,24.9
1111,2025-08-13,1252,Medium,Bug,9.1
1112,2024-10-31,1168,Low,Bug,14.9
1113,2024-06-13,1137,Medium,Bug,15.0
1114,2024-02-04,1223,Medium,How-to,10.6
1115,2025-07-09,1189,Low,Billing,23.7
1116,2025-03-19,1156,Low,Outage,2.0
1117,2025-07-09,1268,Low,Billing,11.1
1118,2024-09-15,1237,Low,How-to,7.0
1119,2025-03-04,1169,Medium,Billing,8.9
1120,2024-07-22,1063,Low,Billing,4.4
1121,2025-12-22,1235,Low,Bug,17.7
1122,2025-09-23,1014,Low,Bug,9.2
1123,2025-10-06,1167,Medium,Billing,23.2
1124,2025-09-27,1202,Critical,How-to,5.0
1125,2024-07-08,1078,Low,Billing,5.2
1126,2024-06-07,1249,Medium,Billing,21.7
1127,2025-05-05,1212,Medium,Bug,10.8
1128,2024-03-29,1289,Low,Bug,13.5
1129,2025-12-25,1207,Critical,Outage,25.1
1130,2025-04-23,1216,Medium,How-to,11.8
1131,2025-05-17,1136,Medium,How-to,54.3
1132,2025-11-26,1081,Medium,Account,16.8
1133,2024-10-06,1194,Low,Bug,16.2
1134,2025-05-28,1120,Medium,Account,24.6
1135,2025-08-08,1101,Low,Outage,8.3
1136,2024-06-16,1241,Low,How-to,9.3
1137,2024-03-24,1152,Low,Bug,8.9
1138,2026-01-08,1272,Low,Outage,13.4
1139,2025-01-31,1166,Low,Billing,7.9
1140,2024-07-28,1209,Low,Bug,3.5
1141,2024-07-22,1153,Medium,Billing,20.0
1142,2025-01-16,1241,Medium,Bug,17.3
1143,2025-06-17,1293,Low,Outage,13.5
1144,2025-10-13,1288,Medium,How-to,26.3
1145,2025-09-28,1017,Low,How-to,7.8
1146,2024-08-15,1175,Medium,How-to,17.3
1147,2025-09-14,1075,High,Outage,13.3
1148,2026-01-04,1131,Low,Account,7.3
1149,2025-11-11,1066,Low,Account,5.7
1150,2025-09-26,1232,Medium,Outage,17.9
1151,2024-08-20,1280,Low,Account,10.8
1152,2025-03-05,1038,Medium,Billing,16.3
1153,2026-02-07,1014,Low,Billing,1.0
1154,2024-04-03,1058,Medium,Bug,27.8
1155,2025-12-26,1212,Low,How-to,6.3
1156,2024-11-15,1011,High,Outage,3.6
1157,2024-02-20,1108,Medium,How-to,6.5
1158,2025-02-20,1038,Low,Billing,23.5
1159,2024-01-28,1202,Low,Account,9.5
1160,2025-12-07,1299,Low,Billing,35.8
1161,2026-02-17,1071,Medium,Bug,7.7
1162,2025-03-03,1269,Low,Outage,12.6
1163,2024-01-19,1122,Medium,How-to,15.5
1164,2025-10-05,1207,Medium,How-to,21.6
1165,2024-06-16,1150,Critical,Outage,7.7
1166,2025-12-03,1132,Low,Bug,20.2
1167,2024-03-16,1114,Low,Outage,12.3
1168,2025-03-03,1278,Low,Billing,8.2
1169,2025-10-30,1020,High,Billing,6.9
1170,2025-07-22,1273,Medium,Account,15.1
1171,2026-02-04,1201,Critical,How-to,58.0
1172,2024-02-13,1277,High,Bug,61.4
1173,2025-05-09,1155,Low,Account,18.2
1174,2025-11-19,1270,Low,Bug,3.7
1175,2024-07-09,1285,Medium,Account,5.6
1176,2024-02-04,1070,Low,Bug,9.8
1177,2025-04-03,1272,Low,Bug,30.0
1178,2024-04-06,1044,Medium,Billing,33.5
1179,2025-03-12,1089,Medium,Account,27.3
1180,2024-02-11,1244,High,Outage,50.2
1181,2025-07-25,1223,Low,Account,5.2
1182,2024-11-04,1138,High,Bug,4.2
1183,2026-02-26,1261,Low,Bug,5.1
1184,2026-01-02,1168,Low,How-to,10.0
1185,2025-04-26,1200,High,Outage,23.5
1186,2025-02-15,1288,Low,Account,18.7
1187,2024-09-11,1078,Medium,Bug,6.3
1188,2024-01-23,1031,Critical,Billing,6.0
1189,2024-04-19,1286,Medium,How-to,42.8
1190,2024-05-02,1291,Medium,Account,18.5
1191,2025-06-16,1153,Medium,How-to,5.5
1192,2025-02-17,1154,Critical,Bug,42.1
1193,2025-07-11,1117,Low,Bug,14.7
1194,2024-09-16,1081,Medium,Billing,19.8
1195,2024-09-15,1246,Medium,Bug,37.4
1196,2024-12-23,1279,Low,Bug,11.1
1197,2025-11-15,1035,Low,Bug,8.4
1198,2025-01-18,1260,Critical,Bug,12.8
