TransactionID,Date,CustomerID,ProductID,RegionID,Units,UnitCost,Category,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
301,2024-11-15,1046,114,1,2,57.45,Add-on,123.16,0.037,237.21,114.9,122.31
302,2024-12-03,1114,103,5,2,29.42,Services,45.18,0.081,83.04,58.84,24.2
303,2024-12-31,1038,111,3,1,21.04,Services,32.36,0.169,26.89,21.04,5.85
304,2025-05-09,1216,106,3,4,39.99,Subscription,59.87,0.115,211.94,159.96,51.98
305,2025-08-29,1209,110,1,3,75.36,Services,152.9,0.066,428.43,226.08,202.35
306,2024-06-14,1261,106,3,3,39.99,Subscription,54.76,0.183,134.22,119.97,14.25
307,2025-06-27,1210,119,4,5,10.34,Services,19.38,0.009,96.03,51.7,44.33
308,2024-01-11,1052,102,4,6,100.73,Subscription,124.17,0.149,634.01,604.38,29.63
309,2024-10-27,1280,103,3,2,29.42,Services,64.62,0.056,122.0,58.84,63.16
310,2025-12-29,1132,101,2,1,116.54,Add-on,193.22,0.0,99.13,116.54,-17.41
311,2024-04-11,1263,119,2,4,10.34,Services,13.25,0.116,46.85,41.36,5.49
312,2025-02-28,1294,114,5,6,57.45,Add-on,93.66,0.071,522.06,344.7,177.36
313,2025-01-26,1110,119,2,4,10.34,Services,12.75,0.003,50.85,41.36,9.49
314,2026-02-17,1042,111,4,3,21.04,Services,39.28,0.091,107.12,63.12,44.0
315,2024-08-01,1237,116,3,2,27.96,Add-on,46.59,0.164,77.9,55.92,21.98
316,2025-11-21,1246,117,2,5,64.14,Add-on,82.14,0.082,377.02,320.7,56.32
317,2024-03-28,1003,107,5,5,65.35,Subscription,117.01,0.065,547.02,326.75,220.27
318,2025-07-06,1172,107,4,2,65.35,Subscription,95.06,0.04,182.52,130.7,51.82
319,2025-02-04,1192,104,4,4,25.91,Services,55.43,0.077,204.65,103.64,101.01
320,2025-08-10,1002,108,1,2,54.67,Services,100.49,0.14,172.84,109.34,63.5
321,2024-02-15,1277,119,2,2,10.34,Services,16.29,0.146,27.82,20.68,7.14
322,2025-11-02,1055,119,2,2,10.34,Services,13.4,0.0,26.8,20.68,6.12
323,2025-04-07,1273,104,1,3,25.91,Services,48.82,0.056,138.26,77.73,60.53
324,2025-08-14,1175,109,3,2,38.49,Hardware,63.37,0.035,122.3,76.98,45.32
325,2024-11-05,1115,100,3,4,7.37,Services,14.27,0.082,52.4,29.48,22.92
326,2024-03-26,1083,103,3,2,29.42,Services,53.87,0.026,104.94,58.84,46.1
327,2024-04-01,1158,115,4,2,95.3,Subscription,171.87,0.08,316.24,190.6,125.64
328,2025-10-21,1285,117,5,3,64.14,Add-on,123.22,0.099,333.06,192.42,140.64
329,2025-11-03,1079,111,2,3,21.04,Services,32.05,0.021,94.13,63.12,31.01
330,2025-12-14,1065,119,3,4,10.34,Services,22.39,0.057,84.46,41.36,43.1
331,2024-08-29,1208,114,4,4,57.45,Add-on,122.54,0.104,439.18,229.8,209.38
332,2024-01-02,1009,117,5,3,64.14,Add-on,122.07,0.053,346.8,192.42,154.38
333,2024-08-12,1198,104,2,3,25.91,Services,33.05,0.092,90.03,77.73,12.3
334,2026-01-14,1058,113,3,4,47.13,Services,94.47,0.028,367.3,188.52,178.78
335,2025-08-11,1233,106,1,7,39.99,Subscription,59.58,0.085,381.61,279.93,101.68
336,2024-04-25,1243,110,5,3,75.36,Services,97.32,0.049,277.65,226.08,51.57
337,2025-10-27,1053,114,2,3,57.45,Add-on,106.58,0.028,310.79,172.35,138.44
338,2024-04-12,1008,110,1,2,75.36,Services,147.88,0.142,253.76,150.72,103.04
339,2024-07-12,1100,106,5,3,39.99,Subscription,82.07,0.088,224.54,119.97,104.57
340,2024-06-14,1294,119,5,4,10.34,Services,13.19,0.079,48.59,41.36,7.23
341,2024-03-30,1202,119,5,3,10.34,Services,14.13,0.014,41.8,31.02,10.78
342,2025-11-16,1152,103,4,4,29.42,Services,61.69,0.076,228.01,117.68,110.33
343,2024-05-01,1109,100,4,5,7.37,Services,10.19,0.074,47.18,36.85,10.33
344,2024-05-22,1265,101,1,2,116.54,Add-on,206.45,0.052,391.43,233.08,158.35
345,2024-04-15,1151,103,2,3,29.42,Services,39.58,0.038,114.23,88.26,25.97
346,2025-03-03,1082,104,3,3,25.91,Services,33.48,0.129,87.48,77.73,9.75
347,2024-10-31,1133,101,5,3,116.54,Add-on,163.43,0.038,471.66,349.62,122.04
348,2024-11-12,1159,101,2,5,116.54,Add-on,161.95,0.056,764.4,582.7,181.7
349,2025-09-26,1038,117,3,4,64.14,Add-on,86.94,0.052,329.68,256.56,73.12
350,2024-01-09,1175,113,3,2,47.13,Services,59.01,0.079,108.7,94.26,14.44
351,2026-02-12,1012,102,5,6,100.73,Subscription,123.39,0.098,667.79,604.38,63.41
352,2024-03-13,1066,117,1,4,64.14,Add-on,95.07,0.042,364.31,256.56,107.75
353,2024-12-24,1247,109,4,7,38.49,Hardware,57.45,0.004,400.54,269.43,131.11
354,2024-08-10,1040,105,4,5,26.09,Add-on,51.37,0.143,220.12,130.45,89.67
355,2025-02-19,1183,101,4,1,116.54,Add-on,235.69,0.002,235.22,116.54,118.68
356,2025-07-06,1034,119,2,2,10.34,Services,13.52,0.0,27.04,20.68,6.36
357,2025-01-04,1289,110,4,3,75.36,Services,149.38,0.129,390.33,226.08,164.25
358,2025-12-16,1075,117,4,2,64.14,Add-on,91.79,0.003,183.03,128.28,54.75
359,2024-09-20,1069,113,4,3,47.13,Services,78.84,0.129,206.01,141.39,64.62
360,2025-11-20,1233,119,1,1,10.34,Services,12.82,0.053,12.14,10.34,1.8
361,2024-11-13,1010,112,4,3,38.6,Services,60.53,0.073,168.33,115.8,52.53
362,2024-03-24,1282,106,3,5,39.99,Subscription,48.21,0.035,232.61,199.95,32.66
363,2024-11-13,1023,119,5,3,10.34,Services,11.96,0.0,35.88,31.02,4.86
364,2024-04-20,1273,109,1,2,38.49,Hardware,81.94,0.0,163.88,76.98,86.9
365,2024-09-07,1026,118,3,2,73.13,Add-on,145.42,0.082,266.99,146.26,120.73
366,2025-01-17,1053,112,2,3,38.6,Services,53.01,0.06,149.49,115.8,33.69
367,2024-01-07,1054,101,2,3,116.54,Add-on,168.76,0.0,506.28,349.62,156.66
368,2025-04-03,1232,119,5,1,10.34,Services,13.28,0.075,12.28,10.34,1.94
369,2024-03-24,1276,111,1,2,21.04,Services,27.52,0.066,51.41,42.08,9.33
370,2024-07-26,1119,107,1,4,65.35,Subscription,115.1,0.013,454.41,261.4,193.01
371,2025-01-24,1224,117,5,3,64.14,Add-on,112.57,0.0,337.71,192.42,145.29
372,2024-11-09,1057,101,3,6,116.54,Add-on,203.01,0.085,1114.52,699.24,415.28
373,2024-01-22,1254,115,1,4,95.3,Subscription,113.29,0.0,453.16,381.2,71.96
374,2025-02-13,1175,107,3,3,65.35,Subscription,122.2,0.054,346.8,196.05,150.75
375,2025-05-29,1053,115,2,3,95.3,Subscription,112.17,0.047,320.69,285.9,34.79
376,2024-05-06,1145,107,1,3,65.35,Subscription,143.12,0.0,429.36,196.05,233.31
377,2025-11-30,1258,112,5,1,38.6,Services,78.06,0.126,68.22,38.6,29.62
378,2024-01-14,1151,105,2,4,26.09,Add-on,55.33,0.079,203.84,104.36,99.48
379,2024-01-12,1261,100,3,4,7.37,Services,14.64,0.015,57.68,29.48,28.2
380,2024-03-27,1018,101,5,2,116.54,Add-on,172.97,0.042,331.41,233.08,98.33
381,2025-06-07,1170,106,1,4,39.99,Subscription,54.21,0.097,195.81,159.96,35.85
382,2025-06-20,1196,112,3,4,38.6,Services,64.33,0.024,251.14,154.4,96.74
383,2024-10-27,1072,103,2,4,29.42,Services,58.41,0.023,228.27,117.68,110.59
384,2024-08-30,1084,108,3,5,54.67,Services,93.06,0.152,394.57,273.35,121.22
385,2024-05-01,1283,118,2,4,73.13,Add-on,107.15,0.0,428.6,292.52,136.08
386,2024-05-26,1131,119,4,4,10.34,Services,14.73,0.134,51.02,41.36,9.66
387,2025-07-20,1119,102,1,2,100.73,Subscription,167.13,0.089,304.51,201.46,103.05
388,2026-01-19,1215,101,5,3,116.54,Add-on,182.84,0.028,533.16,349.62,183.54
389,2024-12-21,1135,115,3,5,95.3,Subscription,172.22,0.114,762.93,476.5,286.43
390,2025-11-15,1115,109,3,3,38.49,Hardware,44.78,0.056,126.82,115.47,11.35
391,2026-01-02,1060,111,4,4,21.04,Services,38.17,0.016,150.24,84.16,66.08
392,2025-09-22,1016,117,5,3,64.14,Add-on,105.76,0.0,317.28,192.42,124.86
393,2024-11-04,1033,101,4,1,116.54,Add-on,231.96,0.047,221.06,116.54,104.52
394,2025-11-25,1019,113,2,2,47.13,Services,68.41,0.091,124.37,94.26,30.11
395,2024-10-14,1207,111,3,3,21.04,Services,41.53,0.108,111.13,63.12,48.01
396,2024-11-02,1161,119,1,2,10.34,Services,22.27,0.062,41.78,20.68,21.1
397,2025-08-16,1298,107,2,1,65.35,Subscription,106.29,0.018,104.38,65.35,39.03
398,2025-12-23,1009,106,5,2,39.99,Subscription,61.33,0.005,122.05,79.98,42.07
399,2025-10-23,1093,112,5,2,38.6,Services,79.07,0.02,154.98,77.2,77.78
400,2025-07-02,1106,114,1,3,57.45,Add-on,80.28,0.016,236.99,172.35,64.64
401,2024-12-17,1104,113,5,6,47.13,Services,90.46,0.146,463.52,282.78,180.74
402,2024-11-07,1070,104,2,1,25.91,Services,45.38,0.013,44.79,25.91,18.88
403,2024-02-28,1083,107,3,3,65.35,Subscription,104.75,0.083,288.17,196.05,92.12
404,2025-10-04,1208,117,4,3,64.14,Add-on,86.7,0.1,234.09,192.42,41.67
405,2025-12-14,1258,104,5,4,25.91,Services,30.16,0.122,105.92,103.64,2.28
406,2026-01-24,1238,108,1,3,54.67,Services,93.78,0.1,253.21,164.01,89.2
407,2024-02-04,1231,109,1,4,38.49,Hardware,46.6,0.123,163.47,153.96,9.51
408,2025-03-20,1281,116,3,2,27.96,Add-on,35.28,0.039,67.81,55.92,11.89
409,2024-04-02,1205,102,2,1,100.73,Subscription,179.77,0.088,163.95,100.73,63.22
410,2024-07-25,1263,100,2,2,7.37,Services,10.34,0.0,20.68,14.74,5.94
411,2024-12-18,1184,106,3,4,39.99,Subscription,74.93,0.117,264.65,159.96,104.69
412,2024-11-27,1113,114,2,5,57.45,Add-on,75.0,0.099,337.88,287.25,50.63
413,2025-12-25,1078,118,5,2,73.13,Add-on,89.51,0.1,161.12,146.26,14.86
414,2024-06-07,1049,107,2,2,65.35,Subscription,111.11,0.109,198.0,130.7,67.3
415,2024-01-24,1094,110,2,3,75.36,Services,105.54,0.0,316.62,226.08,90.54
416,2025-02-07,1257,101,3,2,116.54,Add-on,186.28,0.138,321.15,233.08,88.07
417,2025-05-30,1061,119,1,1,10.34,Services,13.08,0.08,12.03,10.34,1.69
418,2026-01-01,1141,101,2,3,116.54,Add-on,169.84,0.053,482.52,349.62,132.9
419,2024-12-29,1221,110,1,2,75.36,Services,91.35,0.116,161.51,150.72,10.79
420,2025-01-16,1110,119,2,2,10.34,Services,20.69,0.091,37.61,20.68,16.93
421,2025-06-15,1103,116,2,1,27.96,Add-on,32.28,0.042,30.92,27.96,2.96
422,2024-05-31,1014,109,3,2,38.49,Hardware,83.04,0.083,152.3,76.98,75.32
423,2025-07-15,1269,104,2,3,25.91,Services,37.2,0.054,105.57,77.73,27.84
424,2025-11-19,1158,102,4,5,100.73,Subscription,124.08,0.118,547.19,503.65,43.54
425,2025-08-30,1156,108,4,5,54.67,Services,111.96,0.114,495.98,273.35,222.63
426,2025-09-08,1026,119,3,3,10.34,Services,19.15,0.0,29.48,31.02,-1.54
427,2025-02-23,1084,101,3,3,116.54,Add-on,238.38,0.073,662.93,349.62,313.31
428,2024-09-06,1008,118,1,3,73.13,Add-on,126.04,0.068,352.41,219.39,133.02
429,2024-04-26,1275,116,1,2,27.96,Add-on,39.72,0.047,75.71,55.92,19.79
430,2025-05-26,1226,111,4,3,21.04,Services,26.37,0.066,73.89,63.12,10.77
431,2026-01-09,1185,119,1,4,10.34,Services,17.83,0.082,65.47,41.36,24.11
432,2025-07-31,1078,108,5,3,54.67,Services,100.03,0.05,285.09,164.01,121.08
433,2024-11-30,1215,103,5,5,29.42,Services,47.64,0.085,217.95,147.1,70.85
434,2025-02-21,1056,117,2,2,64.14,Add-on,96.15,0.063,180.19,128.28,51.91
435,2026-02-12,1143,115,3,3,95.3,Subscription,194.53,0.062,547.41,285.9,261.51
436,2024-10-21,1066,109,1,3,38.49,Hardware,70.13,0.079,193.77,115.47,78.3
437,2026-01-24,1274,111,1,3,21.04,Services,27.54,0.0,82.62,63.12,19.5
438,2025-01-05,1104,110,5,4,75.36,Services,159.27,0.106,569.55,301.44,268.11
439,2024-07-04,1187,104,3,2,25.91,Services,34.45,0.108,61.46,51.82,9.64
440,2024-09-02,1163,119,2,2,10.34,Services,21.58,0.086,39.45,20.68,18.77
441,2025-09-28,1266,110,5,4,75.36,Services,89.98,0.086,328.97,301.44,27.53
442,2024-09-24,1050,115,3,2,95.3,Subscription,206.74,0.046,394.46,190.6,203.86
443,2025-10-04,1125,114,1,3,57.45,Add-on,96.28,0.1,259.96,172.35,87.61
444,2024-08-24,1079,105,2,3,26.09,Add-on,33.38,0.0,100.14,78.27,21.87
445,2025-06-13,1182,112,5,4,38.6,Services,48.78,0.052,184.97,154.4,30.57
446,2025-07-05,1016,115,5,8,95.3,Subscription,151.41,0.088,1104.69,762.4,342.29
447,2024-01-21,1169,102,2,6,100.73,Subscription,160.63,0.044,921.37,604.38,316.99
448,2026-01-06,1279,117,3,3,64.14,Add-on,112.89,0.064,317.0,192.42,124.58
449,2025-06-03,1213,100,1,2,7.37,Services,11.24,0.046,21.45,14.74,6.71
450,2024-04-09,1197,116,1,3,27.96,Add-on,47.1,0.127,123.35,83.88,39.47
451,2026-01-21,1006,119,1,2,10.34,Services,18.45,0.095,33.39,20.68,12.71
452,2025-04-22,1010,105,4,2,26.09,Add-on,53.62,0.086,98.02,52.18,45.84
453,2025-08-21,1011,108,1,2,54.67,Services,117.91,0.149,200.68,109.34,91.34
454,2024-10-24,1109,103,4,4,29.42,Services,61.12,0.039,234.95,117.68,117.27
455,2025-06-09,1132,106,2,4,39.99,Subscription,49.42,0.094,179.1,159.96,19.14
456,2024-11-29,1127,110,3,1,75.36,Services,110.51,0.058,104.1,75.36,28.74
457,2024-01-02,1147,102,4,3,100.73,Subscription,129.56,0.069,361.86,302.19,59.67
458,2025-01-09,1053,115,2,4,95.3,Subscription,168.64,0.09,613.85,381.2,232.65
459,2024-10-19,1078,105,5,4,26.09,Add-on,49.63,0.076,183.43,104.36,79.07
460,2025-07-06,1096,106,2,3,39.99,Subscription,75.83,0.111,202.24,119.97,82.27
461,2024-11-13,1248,111,3,3,21.04,Services,34.25,0.037,98.95,63.12,35.83
462,2025-05-16,1126,106,1,2,39.99,Subscription,71.51,0.087,130.58,79.98,50.6
463,2025-01-15,1029,118,4,5,73.13,Add-on,105.61,0.0,528.05,365.65,162.4
464,2025-09-14,1023,115,5,2,95.3,Subscription,177.0,0.057,333.82,190.6,143.22
465,2024-01-14,1200,117,2,2,64.14,Add-on,84.19,0.072,156.26,128.28,27.98
466,2025-05-18,1130,109,2,1,38.49,Hardware,48.38,0.089,44.07,38.49,5.58
467,2024-08-18,1121,100,5,3,7.37,Services,11.37,0.0,34.11,22.11,12.0
468,2024-03-24,1149,107,1,2,65.35,Subscription,128.91,0.066,240.8,130.7,110.1
469,2024-05-09,1013,102,5,2,100.73,Subscription,143.65,0.089,261.73,201.46,60.27
470,2026-01-12,1028,115,5,4,95.3,Subscription,129.48,0.106,463.02,381.2,81.82
471,2024-05-24,1049,102,2,3,100.73,Subscription,211.63,0.154,537.12,302.19,234.93
472,2024-01-28,1239,101,5,5,116.54,Add-on,203.67,0.028,989.84,582.7,407.14
473,2024-03-06,1282,111,3,1,21.04,Services,28.51,0.01,28.22,21.04,7.18
474,2024-06-11,1155,107,5,3,65.35,Subscription,87.98,0.072,244.94,196.05,48.89
475,2024-08-16,1136,118,3,2,73.13,Add-on,93.15,0.044,178.1,146.26,31.84
476,2024-09-17,1153,117,1,4,64.14,Add-on,82.1,0.128,286.36,256.56,29.8
477,2025-03-24,1080,119,5,2,10.34,Services,20.61,0.089,37.55,20.68,16.87
478,2025-02-27,1086,114,3,3,57.45,Add-on,114.51,0.004,342.16,172.35,169.81
479,2025-04-04,1263,116,2,3,27.96,Add-on,60.15,0.145,154.28,83.88,70.4
480,2025-11-06,1257,117,3,2,64.14,Add-on,93.79,0.063,175.76,128.28,47.48
481,2024-10-27,1184,117,3,2,64.14,Add-on,112.37,0.0,224.74,128.28,96.46
482,2024-10-29,1179,108,1,4,54.67,Services,93.7,0.062,351.56,218.68,132.88
483,2024-10-13,1185,104,1,3,25.91,Services,32.58,0.106,87.38,77.73,9.65
484,2025-01-29,1122,110,1,2,75.36,Services,128.15,0.025,249.89,150.72,99.17
485,2024-01-10,1095,103,5,3,29.42,Services,40.38,0.051,114.96,88.26,26.7
486,2025-12-07,1092,109,3,2,38.49,Hardware,54.1,0.0,108.2,76.98,31.22
487,2025-09-21,1002,103,1,2,29.42,Services,59.2,0.033,114.49,58.84,55.65
488,2024-09-26,1001,102,3,3,100.73,Subscription,147.4,0.029,429.38,302.19,127.19
489,2025-08-14,1147,115,4,1,95.3,Subscription,187.59,0.008,186.09,95.3,90.79
490,2025-08-27,1284,110,4,5,75.36,Services,91.67,0.106,409.76,376.8,32.96
491,2026-02-16,1144,108,3,5,54.67,Services,93.95,0.075,434.52,273.35,161.17
492,2024-12-26,1261,100,3,2,7.37,Services,13.48,0.0,26.96,14.74,12.22
493,2024-09-13,1061,109,1,4,38.49,Hardware,76.1,0.0,304.4,153.96,150.44
494,2024-05-12,1225,111,2,1,21.04,Services,41.09,0.061,38.58,21.04,17.54
495,2024-10-02,1030,101,1,2,116.54,Add-on,165.83,0.042,317.73,233.08,84.65
496,2026-02-14,1189,114,4,2,57.45,Add-on,105.01,0.042,201.2,114.9,86.3
497,2025-11-13,1267,119,2,4,10.34,Services,13.85,0.01,54.85,41.36,13.49
498,2025-05-27,1011,115,1,3,95.3,Subscription,125.57,0.117,332.63,285.9,46.73
499,2024-11-08,1190,101,2,1,116.54,Add-on,157.85,0.108,140.8,116.54,24.26
500,2025-07-29,1024,112,1,1,38.6,Services,52.79,0.045,50.41,38.6,11.81
501,2024-10-10,1090,117,3,5,64.14,Add-on,84.1,0.05,399.48,320.7,78.78
502,2024-04-30,1087,118,4,2,73.13,Add-on,109.55,0.0,219.1,146.26,72.84
503,2024-04-16,1273,110,1,2,75.36,Services,143.04,0.032,276.93,150.72,126.21
504,2025-11-17,1110,113,2,1,47.13,Services,93.06,0.009,47.31,47.13,0.18
505,2024-07-22,1079,102,2,3,100.73,Subscription,152.46,0.097,413.01,302.19,110.82
506,2024-06-13,1139,108,4,2,54.67,Services,104.62,0.145,178.9,109.34,69.56
507,2024-10-31,1213,104,1,5,25.91,Services,50.77,0.034,245.22,129.55,115.67
508,2025-05-11,1017,113,5,2,47.13,Services,73.36,0.0,146.72,94.26,52.46
509,2025-09-23,1053,106,2,3,39.99,Subscription,87.76,0.091,239.32,119.97,119.35
510,2025-07-09,1096,111,2,3,21.04,Services,36.4,0.0,109.2,63.12,46.08
511,2024-06-04,1282,117,3,1,64.14,Add-on,120.98,0.0,120.98,64.14,56.84
512,2025-01-01,1233,110,1,4,75.36,Services,94.62,0.0,378.48,301.44,77.04
513,2025-12-19,1239,108,5,2,54.67,Services,95.26,0.011,188.42,109.34,79.08
514,2025-09-11,1053,110,2,4,75.36,Services,144.65,0.091,525.95,301.44,224.51
515,2024-09-07,1086,117,3,4,64.14,Add-on,109.57,0.053,415.05,256.56,158.49
516,2024-11-29,1260,101,5,3,116.54,Add-on,237.84,0.101,641.45,349.62,291.83
517,2025-10-03,1235,119,1,3,10.34,Services,12.69,0.079,35.06,31.02,4.04
518,2025-05-25,1122,112,1,5,38.6,Services,80.35,0.071,373.23,193.0,180.23
519,2024-10-19,1053,114,2,7,57.45,Add-on,112.55,0.125,689.37,402.15,287.22
520,2024-01-20,1215,107,5,3,65.35,Subscription,75.4,0.019,221.9,196.05,25.85
521,2024-10-08,1196,104,3,4,25.91,Services,32.03,0.053,121.33,103.64,17.69
522,2024-01-01,1038,104,3,1,25.91,Services,32.67,0.03,31.69,25.91,5.78
523,2024-04-28,1227,106,2,1,39.99,Subscription,63.2,0.039,60.74,39.99,20.75
524,2024-02-04,1236,111,3,2,21.04,Services,27.22,0.059,51.23,42.08,9.15
525,2024-07-16,1131,119,4,4,10.34,Services,12.33,0.032,47.74,41.36,6.38
526,2025-04-29,1167,111,4,3,21.04,Services,42.4,0.09,115.75,63.12,52.63
527,2026-01-26,1036,108,2,4,54.67,Services,75.21,0.062,144.78,218.68,-73.9
528,2024-02-28,1066,103,1,2,29.42,Services,52.48,0.063,98.35,58.84,39.51
529,2024-06-09,1110,107,2,5,65.35,Subscription,115.57,0.097,521.8,326.75,195.05
530,2025-11-21,1218,118,5,5,73.13,Add-on,145.78,0.113,646.53,365.65,280.88
531,2024-07-24,1208,100,4,2,7.37,Services,12.66,0.029,24.59,14.74,9.85
532,2024-01-12,1086,110,3,1,75.36,Services,163.6,0.055,154.6,75.36,79.24
533,2025-05-04,1178,112,5,4,38.6,Services,65.9,0.062,247.26,154.4,92.86
534,2024-10-02,1012,117,5,3,64.14,Add-on,119.13,0.093,324.15,192.42,131.73
535,2025-11-23,1299,119,2,1,10.34,Services,21.73,0.093,19.71,10.34,9.37
536,2024-08-29,1124,109,4,3,38.49,Hardware,73.37,0.123,193.04,115.47,77.57
537,2024-08-03,1232,112,5,5,38.6,Services,73.95,0.084,338.69,193.0,145.69
538,2024-09-07,1250,111,1,6,21.04,Services,25.48,0.097,138.05,126.24,11.81
539,2024-05-05,1125,112,1,6,38.6,Services,47.81,0.104,257.03,231.6,25.43
540,2024-08-04,1234,101,1,5,116.54,Add-on,167.63,0.044,801.27,582.7,218.57
541,2024-11-01,1137,102,3,3,100.73,Subscription,175.36,0.038,506.09,302.19,203.9
542,2024-07-03,1048,116,5,5,27.96,Add-on,58.12,0.0,290.6,139.8,150.8
543,2024-02-08,1185,118,1,2,73.13,Add-on,90.83,0.09,165.31,146.26,19.05
544,2024-08-10,1204,111,5,3,21.04,Services,27.33,0.058,77.23,63.12,14.11
545,2024-07-02,1077,115,2,4,95.3,Subscription,162.51,0.062,609.74,381.2,228.54
546,2025-05-09,1193,119,3,2,10.34,Services,13.39,0.0,26.78,20.68,6.1
547,2025-03-02,1102,119,4,2,10.34,Services,16.98,0.129,29.58,20.68,8.9
548,2024-06-26,1104,109,5,3,38.49,Hardware,80.77,0.042,232.13,115.47,116.66
549,2025-03-03,1286,114,1,4,57.45,Add-on,111.12,0.063,416.48,229.8,186.68
550,2024-10-20,1210,107,4,1,65.35,Subscription,126.38,0.03,122.59,65.35,57.24
551,2024-05-30,1249,118,3,5,73.13,Add-on,116.13,0.0,580.65,365.65,215.0
552,2025-01-18,1292,104,1,2,25.91,Services,48.15,0.0,96.3,51.82,44.48
553,2025-09-29,1200,111,2,4,21.04,Services,40.47,0.124,141.81,84.16,57.65
554,2024-11-03,1023,109,5,3,38.49,Hardware,45.08,0.067,126.18,115.47,10.71
555,2024-12-01,1299,113,2,2,47.13,Services,94.5,0.042,181.06,94.26,86.8
556,2026-01-15,1082,111,3,2,21.04,Services,43.9,0.0,87.8,42.08,45.72
557,2025-01-09,1296,112,1,3,38.6,Services,49.3,0.085,135.33,115.8,19.53
558,2024-01-08,1178,116,5,3,27.96,Add-on,56.84,0.1,153.47,83.88,69.59
559,2024-12-06,1297,100,4,4,7.37,Services,11.25,0.072,41.76,29.48,12.28
560,2024-05-08,1205,109,2,2,38.49,Hardware,57.12,0.025,111.38,76.98,34.4
561,2026-02-14,1039,104,2,6,25.91,Services,46.26,0.073,257.3,155.46,101.84
562,2025-10-30,1112,110,1,2,75.36,Services,150.93,0.056,284.96,150.72,134.24
563,2024-12-17,1003,109,5,3,38.49,Hardware,60.3,0.123,158.65,115.47,43.18
564,2024-12-23,1107,105,5,8,26.09,Add-on,47.34,0.129,329.87,208.72,121.15
565,2025-05-31,1113,114,2,5,57.45,Add-on,116.06,0.138,500.22,287.25,212.97
566,2025-05-09,1166,108,1,4,54.67,Services,107.87,0.11,384.02,218.68,165.34
567,2024-03-26,1260,107,5,2,65.35,Subscription,94.11,0.084,172.41,130.7,41.71
568,2024-06-23,1105,105,5,1,26.09,Add-on,49.34,0.022,48.25,26.09,22.16
569,2024-07-11,1223,105,2,2,26.09,Add-on,47.47,0.058,89.43,52.18,37.25
570,2024-11-06,1261,116,3,3,27.96,Add-on,52.44,0.056,148.51,83.88,64.63
571,2024-04-28,1250,111,1,2,21.04,Services,33.57,0.068,62.57,42.08,20.49
572,2024-08-05,1013,106,5,3,39.99,Subscription,46.84,0.14,120.85,119.97,0.88
573,2025-03-02,1197,104,1,4,25.91,Services,39.07,0.14,134.4,103.64,30.76
574,2025-02-17,1125,115,1,2,95.3,Subscription,183.41,0.003,365.72,190.6,175.12
575,2024-04-23,1205,105,2,3,26.09,Add-on,51.22,0.042,147.21,78.27,68.94
576,2024-05-24,1139,107,4,4,65.35,Subscription,134.85,0.018,529.69,261.4,268.29
577,2025-06-21,1061,102,1,1,100.73,Subscription,140.26,0.082,128.76,100.73,28.03
578,2025-10-09,1282,107,3,2,65.35,Subscription,119.85,0.107,214.05,130.7,83.35
579,2024-10-29,1053,106,2,1,39.99,Subscription,54.44,0.105,48.72,39.99,8.73
580,2026-01-13,1011,116,1,7,27.96,Add-on,37.16,0.098,234.63,195.72,38.91
581,2025-08-10,1135,118,3,2,73.13,Add-on,137.89,0.0,275.78,146.26,129.52
582,2024-12-10,1143,119,3,3,10.34,Services,13.78,0.032,40.02,31.02,9.0
583,2024-01-01,1281,113,3,4,47.13,Services,55.8,0.047,212.71,188.52,24.19
584,2024-05-26,1135,105,3,1,26.09,Add-on,46.61,0.154,39.43,26.09,13.34
585,2024-10-13,1220,106,3,4,39.99,Subscription,47.43,0.01,187.82,159.96,27.86
586,2025-10-15,1208,104,4,3,25.91,Services,44.4,0.054,126.01,77.73,48.28
587,2024-02-22,1122,118,1,3,73.13,Add-on,145.9,0.033,423.26,219.39,203.87
588,2024-10-30,1115,106,3,3,39.99,Subscription,47.84,0.0,143.52,119.97,23.55
589,2024-03-09,1156,108,4,2,54.67,Services,101.33,0.001,202.46,109.34,93.12
590,2024-12-26,1269,111,2,1,21.04,Services,25.8,0.001,25.77,21.04,4.73
591,2025-08-24,1016,114,5,5,57.45,Add-on,103.63,0.064,484.99,287.25,197.74
592,2024-08-07,1268,114,1,3,57.45,Add-on,118.61,0.076,328.79,172.35,156.44
593,2025-12-04,1218,115,5,5,95.3,Subscription,152.57,0.072,707.92,476.5,231.42
594,2025-07-28,1237,119,3,4,10.34,Services,15.99,0.104,57.31,41.36,15.95
595,2025-08-07,1032,114,2,6,57.45,Add-on,115.68,0.011,686.45,344.7,341.75
596,2024-06-09,1284,104,4,3,25.91,Services,46.87,0.009,139.34,77.73,61.61
597,2025-11-11,1036,111,2,4,21.04,Services,34.14,0.013,134.78,84.16,50.62
598,2024-03-29,1102,103,4,4,29.42,Services,53.26,0.021,208.57,117.68,90.89
599,2025-11-18,1210,102,4,5,100.73,Subscription,147.7,0.095,668.34,503.65,164.69
600,2026-02-19,1279,100,3,2,7.37,Services,15.53,0.04,29.82,14.74,15.08
601,2025-08-07,1141,112,2,5,38.6,Services,44.65,0.044,213.43,193.0,20.43
602,2026-01-26,1238,104,1,3,25.91,Services,37.1,0.033,55.22,77.73,-22.51
