EmployeeKey,Age,AttritionFlag,CommuteMiles,Department,Gender,JobRole,JobSatisfaction,MonthlySalary,OvertimeFlag,PerformanceRating,TenureYears,TrainingHoursMonthly,YearsSincePromotion,HireDate,TerminationDate,SnapshotDate
100986,51,0,14,Finance,Male,Financial Analyst,5,13266.68,0,1,13,4,4,2012-10-27,,2026-09-01
100987,48,1,18,Engineering,Female,QA Engineer,1,8822.6,0,2,3,7,3,2022-10-17,2025-12-04,2026-09-01
100988,42,1,15,Sales,Female,Account Executive,5,6639.36,0,4,11,24,8,2015-02-04,2025-11-18,2026-09-01
100989,63,1,29,Operations,Male,Coordinator,1,8569.73,1,4,0,21,0,2025-10-31,2026-07-22,2026-09-01
100990,25,0,10,Finance,Male,Financial Analyst,1,9631.3,0,4,1,19,0,2025-03-19,,2026-09-01
100991,46,0,14,HR,Female,Recruiter,2,11246.93,0,2,9,23,5,2017-08-16,,2026-09-01
100992,44,1,7,Engineering,Female,BI Developer,3,11658.78,0,4,16,11,6,2010-06-10,2025-11-24,2026-09-01
100993,59,1,17,Finance,Male,Financial Analyst,2,8351.85,0,2,7,23,7,2018-09-25,2025-10-20,2026-09-01
100994,47,0,39,Sales,Male,Sales Manager,5,12347.05,1,4,13,22,11,2012-11-02,,2026-09-01
100995,23,0,7,Sales,Male,Sales Manager,5,12610.36,0,3,0,16,0,2026-08-16,,2026-09-01
100996,58,0,25,Finance,Male,Financial Analyst,2,5941.12,0,1,17,3,3,2009-03-08,,2026-09-01
100997,21,0,20,Sales,Male,Sales Manager,2,6226.65,1,5,9,7,0,2017-02-25,,2026-09-01
100998,25,1,25,Engineering,Male,QA Engineer,1,5572.23,1,3,1,19,0,2024-11-07,2026-08-19,2026-09-01
100999,62,0,29,Finance,Male,Financial Analyst,3,3408.57,1,1,7,20,0,2018-10-25,,2026-09-01
101000,49,0,26,Sales,Female,Sales Manager,5,6401.42,0,5,15,16,13,2010-11-20,,2026-09-01
101001,65,0,7,Engineering,Female,QA Engineer,1,9839.45,0,2,16,1,15,2010-04-08,,2026-09-01
101002,50,0,15,Operations,Female,Coordinator,5,11662.77,1,2,15,13,14,2010-12-14,,2026-09-01
101003,31,0,9,Finance,Female,Financial Analyst,4,13341.56,1,5,10,8,4,2015-11-09,,2026-09-01
101004,21,1,5,HR,Female,Recruiter,1,10486.17,0,3,6,9,6,2019-10-22,2025-09-12,2026-09-01
101005,64,0,2,Operations,Female,Coordinator,4,10481.33,1,3,15,2,5,2010-10-14,,2026-09-01
101006,51,0,8,Finance,Male,Finance Manager,4,10731.11,0,3,12,3,3,2014-05-08,,2026-09-01
101007,45,0,38,Sales,Male,Sales Manager,5,14152.42,0,3,3,4,0,2023-03-17,,2026-09-01
101008,27,0,21,Customer Support,Male,Support Specialist,4,3634.21,0,2,13,16,2,2013-04-21,,2026-09-01
101009,27,0,2,Operations,Female,Coordinator,2,8773.65,1,3,17,7,4,2009-01-03,,2026-09-01
101010,52,1,19,HR,Female,HR Specialist,2,8401.81,0,1,3,9,3,2023-06-15,2026-02-03,2026-09-01
101011,52,0,16,Sales,Female,Account Executive,2,3944.02,0,1,13,6,11,2013-07-08,,2026-09-01
101012,39,0,35,HR,Male,HR Manager,4,4120.13,0,3,12,19,5,2014-07-20,,2026-09-01
101013,39,0,2,Finance,Male,Finance Manager,5,4102.8,1,2,3,18,1,2023-01-20,,2026-09-01
101014,30,0,7,Engineering,Female,Software Engineer,1,12244.08,0,2,17,22,3,2008-12-01,,2026-09-01
101015,43,1,37,Engineering,Male,QA Engineer,5,5799.01,0,4,7,7,0,2019-05-08,2026-05-09,2026-09-01
101016,30,0,14,Operations,Male,Operations Manager,2,9922.55,0,4,6,15,4,2019-12-25,,2026-09-01
101017,62,0,35,Finance,Male,Finance Manager,3,6092.58,0,3,0,7,0,2026-01-15,,2026-09-01
101018,22,1,36,HR,Female,HR Manager,5,10232.16,0,3,20,22,17,2006-01-25,2026-04-24,2026-09-01
101019,55,1,11,Finance,Female,Accountant,4,6144.28,0,4,14,24,10,2012-01-11,2026-04-25,2026-09-01
101020,62,0,2,HR,Male,Recruiter,2,7661.1,1,2,13,10,13,2013-01-17,,2026-09-01
101021,58,1,17,Sales,Male,Sales Manager,3,5986.78,0,2,9,23,9,2016-12-29,2025-10-28,2026-09-01
101022,56,0,21,Operations,Female,Operations Manager,4,7232.84,0,4,5,24,0,2021-04-18,,2026-09-01
101023,28,0,36,Finance,Male,Finance Manager,1,13035.64,0,3,8,14,4,2017-12-05,,2026-09-01
101024,48,0,31,Finance,Female,Finance Manager,3,13919.81,0,3,16,2,10,2010-04-28,,2026-09-01
101025,35,1,21,Customer Support,Male,Support Lead,4,5386.28,1,5,6,14,6,2019-12-11,2026-04-22,2026-09-01
101026,23,0,2,Engineering,Female,QA Engineer,4,4888.05,0,3,20,11,0,2006-07-11,,2026-09-01
101027,33,0,30,Sales,Female,Sales Manager,4,13642.87,1,3,13,9,3,2012-09-25,,2026-09-01
101028,59,1,37,Engineering,Male,Data Analyst,1,11932.01,0,1,8,17,0,2017-09-03,2025-10-06,2026-09-01
101029,43,0,34,Operations,Male,Operations Analyst,1,11731.26,0,5,7,21,6,2019-08-28,,2026-09-01
101030,41,0,32,Sales,Male,Account Executive,5,13501.04,0,2,5,1,5,2021-01-26,,2026-09-01
101031,29,0,13,Operations,Female,Coordinator,3,3891.24,0,1,6,12,6,2020-03-28,,2026-09-01
101032,39,1,7,Finance,Male,Accountant,1,11499.49,0,3,7,14,2,2019-01-04,2026-05-14,2026-09-01
101033,24,0,31,HR,Male,Recruiter,3,4376.06,1,3,13,9,1,2013-08-27,,2026-09-01
101034,53,0,13,Finance,Female,Accountant,4,7756.84,1,5,3,4,3,2023-04-15,,2026-09-01
101035,41,0,6,Operations,Female,Coordinator,1,7710.3,0,1,18,21,1,2008-08-12,,2026-09-01
101036,26,0,20,Sales,Male,Sales Manager,5,6702.21,1,2,5,22,1,2021-02-23,,2026-09-01
101037,34,1,32,Engineering,Male,Data Analyst,1,8502.89,0,1,4,20,3,2022-07-09,2026-07-16,2026-09-01
101038,25,0,4,Finance,Male,Finance Manager,1,4012.19,0,4,10,2,9,2016-01-04,,2026-09-01
101039,37,1,15,Customer Support,Female,Customer Success Manager,2,12729.66,1,4,20,9,13,2006-07-13,2025-12-31,2026-09-01
101040,36,1,14,Finance,Male,Accountant,3,5453.68,0,2,8,7,7,2018-01-06,2026-03-27,2026-09-01
101041,29,0,4,Customer Support,Male,Customer Success Manager,5,10234.91,0,4,11,20,10,2014-11-02,,2026-09-01
101042,25,1,18,Sales,Male,Account Executive,5,13544.84,1,1,0,15,0,2026-06-08,2025-11-29,2026-09-01
101043,43,0,17,Sales,Male,Sales Representative,5,8029.88,1,3,12,16,12,2014-05-12,,2026-09-01
101044,65,0,29,Customer Support,Female,Customer Success Manager,2,6571.7,0,5,7,12,2,2019-05-23,,2026-09-01
101045,38,0,3,Finance,Female,Accountant,5,9847.88,0,4,2,12,0,2023-12-15,,2026-09-01
101046,26,0,11,HR,Female,HR Manager,1,13336.54,1,5,5,0,0,2020-11-01,,2026-09-01
101047,28,0,30,HR,Female,Recruiter,4,13312.49,0,5,16,21,15,2009-12-01,,2026-09-01
101048,36,0,27,HR,Male,Recruiter,5,8129.91,0,4,11,2,6,2014-12-29,,2026-09-01
101049,40,1,40,Sales,Female,Sales Representative,2,3803.58,0,2,5,14,3,2021-02-25,2026-04-04,2026-09-01
101050,60,0,18,HR,Male,Recruiter,5,3326.55,0,1,20,6,8,2005-11-07,,2026-09-01
101051,52,1,14,Operations,Female,Operations Manager,4,6540.27,1,4,3,13,0,2022-09-07,2026-08-24,2026-09-01
101052,47,0,18,HR,Male,Recruiter,3,10003.75,0,5,7,16,7,2018-09-06,,2026-09-01
101053,61,0,34,HR,Female,HR Specialist,3,8201.26,0,3,8,0,3,2018-05-27,,2026-09-01
101054,46,1,18,Operations,Female,Operations Manager,3,7759.81,0,4,7,21,7,2018-10-22,2026-02-01,2026-09-01
101055,23,0,9,Engineering,Female,BI Developer,5,9942.05,1,2,11,16,3,2015-08-03,,2026-09-01
101056,35,0,8,Finance,Female,Finance Manager,2,11891.81,0,3,6,21,2,2020-05-14,,2026-09-01
101057,34,0,26,Customer Support,Male,Support Specialist,2,9728.72,0,5,15,11,3,2011-05-08,,2026-09-01
101058,32,0,2,Finance,Male,Financial Analyst,2,6741.57,0,3,19,20,0,2007-06-12,,2026-09-01
101059,51,0,12,Engineering,Female,QA Engineer,2,10573.55,0,4,1,22,0,2024-10-28,,2026-09-01
101060,65,0,39,Operations,Female,Operations Analyst,2,12633.27,0,5,7,4,6,2019-05-04,,2026-09-01
101061,30,0,24,Engineering,Male,QA Engineer,1,10832.65,0,3,3,6,0,2023-01-15,,2026-09-01
101062,23,0,10,Operations,Male,Operations Analyst,1,13843.53,0,2,14,22,7,2012-06-09,,2026-09-01
101063,57,1,23,Finance,Female,Financial Analyst,5,8447.75,1,2,19,15,19,2006-11-09,2026-06-29,2026-09-01
101064,25,1,3,Customer Support,Female,Customer Success Manager,1,8671.61,1,5,1,6,0,2025-07-25,2026-06-14,2026-09-01
101065,30,1,40,Sales,Male,Account Executive,4,7316.49,0,4,6,1,4,2020-05-24,2026-03-18,2026-09-01
101066,29,0,23,Engineering,Female,QA Engineer,5,10956.01,0,3,16,19,2,2010-05-08,,2026-09-01
101067,62,0,17,Operations,Male,Operations Analyst,4,6753.59,1,4,19,14,13,2006-12-28,,2026-09-01
101068,54,0,20,Operations,Female,Coordinator,5,11368.94,0,1,19,17,15,2007-01-23,,2026-09-01
101069,53,1,22,Operations,Male,Operations Manager,5,6684.41,1,4,17,14,3,2009-06-16,2026-01-30,2026-09-01
101070,53,0,39,Sales,Male,Sales Manager,3,3239.96,1,3,8,19,2,2017-12-25,,2026-09-01
101071,57,0,23,HR,Male,HR Manager,5,8931.78,1,2,16,0,7,2010-01-17,,2026-09-01
101072,64,0,6,Engineering,Male,Software Engineer,5,4624.96,0,2,9,3,1,2017-08-13,,2026-09-01
101073,56,0,12,Sales,Female,Account Executive,1,6608.04,0,5,6,18,3,2020-02-29,,2026-09-01
101074,34,0,9,Engineering,Male,Software Engineer,5,12928.51,1,5,15,24,8,2011-07-09,,2026-09-01
101075,24,0,3,Customer Support,Female,Support Lead,1,8798.69,0,5,10,13,9,2015-09-19,,2026-09-01
101076,23,0,29,Finance,Female,Finance Manager,2,9662.27,0,3,2,6,2,2023-12-27,,2026-09-01
101077,34,0,24,Sales,Female,Sales Representative,5,14064.58,0,1,3,4,3,2023-06-03,,2026-09-01
101078,50,1,16,Sales,Male,Sales Manager,1,13934.49,1,5,14,3,10,2011-10-12,2026-01-01,2026-09-01
101079,41,0,25,Finance,Male,Accountant,3,5657.32,1,2,2,22,0,2024-02-25,,2026-09-01
101080,33,0,33,Sales,Male,Sales Representative,4,8285.32,0,2,9,15,6,2016-11-18,,2026-09-01
101081,32,0,17,Engineering,Female,Data Analyst,1,14343.84,1,3,5,13,1,2021-07-19,,2026-09-01
101082,30,0,15,Sales,Female,Account Executive,2,11811.83,0,5,18,16,9,2008-01-08,,2026-09-01
101083,41,1,26,Operations,Female,Coordinator,3,11062.57,1,3,8,13,0,2017-11-05,2026-01-25,2026-09-01
101084,54,0,17,Engineering,Male,Software Engineer,3,9235.35,0,2,13,1,9,2012-12-30,,2026-09-01
101085,49,1,25,Operations,Male,Operations Analyst,1,6915.95,0,1,5,4,4,2021-03-14,2025-11-23,2026-09-01
101086,59,0,23,Engineering,Female,BI Developer,3,14163.12,0,3,18,16,6,2008-04-07,,2026-09-01
101087,33,0,23,Customer Support,Female,Support Lead,1,9968.84,1,1,3,13,1,2022-10-25,,2026-09-01
101088,22,0,29,HR,Male,HR Specialist,5,6718.88,0,5,1,2,1,2025-05-08,,2026-09-01
101089,47,0,6,HR,Female,HR Manager,3,11224.64,0,5,9,20,4,2017-04-26,,2026-09-01
101090,38,0,13,Operations,Female,Operations Analyst,3,11884.9,0,3,19,19,0,2007-08-08,,2026-09-01
101091,59,1,4,Customer Support,Male,Customer Success Manager,4,12895.35,1,1,15,0,6,2010-11-01,2025-09-30,2026-09-01
101092,26,0,23,Customer Support,Male,Customer Success Manager,3,9587.77,0,1,1,15,0,2024-09-02,,2026-09-01
101093,37,0,16,Finance,Male,Finance Manager,2,5906.22,0,2,10,4,3,2015-10-13,,2026-09-01
101094,33,0,20,Customer Support,Male,Customer Success Manager,4,11247.77,0,4,8,0,3,2018-01-04,,2026-09-01
101095,65,0,36,Customer Support,Male,Support Specialist,3,5266.7,0,4,16,14,10,2010-04-10,,2026-09-01
101096,37,0,24,HR,Male,HR Specialist,5,14441.39,0,3,7,23,3,2019-03-12,,2026-09-01
101097,59,0,8,Finance,Male,Finance Manager,2,5708.54,0,4,13,15,3,2012-12-21,,2026-09-01
101098,56,0,21,Customer Support,Male,Customer Success Manager,5,6482.44,0,2,15,17,13,2011-06-07,,2026-09-01
101099,50,0,5,Sales,Female,Sales Representative,1,12733.27,0,2,6,16,5,2020-08-26,,2026-09-01
101100,55,0,8,Finance,Male,Finance Manager,5,11761.53,0,5,5,23,5,2021-05-04,,2026-09-01
101101,21,0,13,Customer Support,Female,Support Specialist,1,12119.1,0,4,1,23,0,2025-08-01,,2026-09-01
101102,40,0,37,Customer Support,Female,Support Lead,2,10256.0,1,4,15,0,0,2011-06-27,,2026-09-01
101103,61,0,13,Sales,Male,Account Executive,4,3201.78,1,1,11,0,3,2014-12-16,,2026-09-01
101104,47,0,15,Sales,Male,Sales Manager,3,4600.51,0,1,20,20,12,2006-06-06,,2026-09-01
101105,46,0,10,Finance,Male,Finance Manager,5,10897.25,0,3,10,18,2,2016-08-09,,2026-09-01
101106,32,0,37,HR,Male,Recruiter,2,4672.71,0,5,20,15,11,2006-06-19,,2026-09-01
101107,43,0,4,HR,Male,Recruiter,5,13041.08,0,2,20,2,16,2006-08-08,,2026-09-01
101108,47,0,36,HR,Female,Recruiter,2,7901.59,0,2,15,21,11,2010-10-12,,2026-09-01
101109,40,0,40,HR,Female,HR Specialist,3,6278.64,0,5,6,21,1,2019-09-07,,2026-09-01
101110,54,0,5,Customer Support,Female,Customer Success Manager,2,13980.38,0,2,2,11,2,2024-06-26,,2026-09-01
101111,41,0,24,Engineering,Female,QA Engineer,1,8215.08,0,2,11,1,8,2014-09-16,,2026-09-01
101112,22,0,20,Engineering,Male,QA Engineer,5,12324.78,0,4,5,7,5,2020-10-12,,2026-09-01
101113,25,1,4,Customer Support,Male,Customer Success Manager,5,10938.28,1,2,8,12,5,2018-08-26,2025-09-06,2026-09-01
101114,42,0,15,Sales,Female,Sales Manager,2,9174.15,1,2,19,1,19,2007-02-21,,2026-09-01
101115,21,1,18,HR,Male,HR Manager,1,6176.9,0,3,14,12,9,2012-04-01,2025-11-11,2026-09-01
101116,49,0,6,Sales,Female,Sales Representative,3,10744.72,0,3,11,21,2,2015-02-11,,2026-09-01
101117,64,0,27,Customer Support,Female,Support Specialist,3,5892.37,1,2,14,6,1,2012-07-27,,2026-09-01
101118,34,1,36,Finance,Male,Finance Manager,1,14310.63,1,5,2,14,1,2024-07-21,2026-02-23,2026-09-01
101119,31,0,27,Operations,Female,Operations Analyst,2,5600.29,0,3,0,8,0,2025-11-24,,2026-09-01
101120,32,0,38,Sales,Female,Sales Representative,1,14189.08,0,3,2,6,2,2024-02-05,,2026-09-01
101121,60,1,40,Operations,Female,Operations Manager,2,9824.5,0,2,8,23,1,2017-10-04,2026-06-01,2026-09-01
101122,30,0,9,Engineering,Female,Software Engineer,3,4748.77,1,2,20,20,18,2005-11-04,,2026-09-01
101123,56,0,18,Sales,Female,Account Executive,1,4475.42,0,4,20,1,3,2006-08-15,,2026-09-01
101124,21,1,36,HR,Male,Recruiter,1,5872.15,0,3,19,9,13,2007-07-10,2025-12-31,2026-09-01
101125,41,0,24,Finance,Male,Accountant,2,13631.53,0,5,0,18,0,2026-05-22,,2026-09-01
101126,42,0,10,Customer Support,Female,Support Lead,2,4483.17,0,3,3,9,0,2023-03-01,,2026-09-01
101127,62,1,18,Engineering,Female,Software Engineer,2,5179.48,0,5,9,24,9,2017-04-15,2026-06-21,2026-09-01
101128,26,0,21,Engineering,Male,QA Engineer,3,5632.13,0,2,16,6,14,2010-01-13,,2026-09-01
101129,53,0,14,Sales,Male,Sales Manager,4,12274.97,0,5,6,19,0,2020-04-24,,2026-09-01
101130,61,0,1,Customer Support,Female,Customer Success Manager,4,12767.2,0,5,12,4,0,2014-01-27,,2026-09-01
101131,53,1,5,HR,Male,HR Manager,1,5837.37,1,1,19,12,11,2007-04-04,2025-10-08,2026-09-01
101132,57,0,8,HR,Female,HR Manager,1,5184.56,0,5,12,7,0,2014-01-27,,2026-09-01
101133,52,0,31,Engineering,Female,Data Analyst,2,14405.05,1,1,18,9,13,2008-05-09,,2026-09-01
101134,50,0,15,Sales,Female,Account Executive,1,8473.88,0,3,5,16,3,2021-02-24,,2026-09-01
101135,61,0,36,Engineering,Male,Data Analyst,5,5597.02,0,4,11,3,5,2015-05-10,,2026-09-01
101136,27,0,14,Operations,Female,Operations Manager,1,4707.38,1,1,3,6,0,2023-08-17,,2026-09-01
101137,21,0,21,Engineering,Female,BI Developer,5,3288.22,0,4,0,22,0,2026-05-22,,2026-09-01
101138,35,0,29,Operations,Male,Operations Analyst,4,3974.14,0,2,9,16,7,2017-01-18,,2026-09-01
101139,41,0,6,Sales,Male,Account Executive,1,12415.74,0,3,19,1,14,2007-05-18,,2026-09-01
101140,64,0,10,Customer Support,Female,Customer Success Manager,1,7030.51,0,1,3,10,1,2023-02-22,,2026-09-01
101141,23,1,27,Sales,Female,Sales Manager,2,8069.4,1,5,14,23,10,2011-12-04,2026-08-17,2026-09-01
101142,64,1,32,Finance,Female,Accountant,4,10765.13,0,2,1,6,1,2025-06-10,2026-04-28,2026-09-01
101143,43,1,23,HR,Male,HR Manager,2,8078.24,1,2,9,21,7,2017-08-28,2026-06-21,2026-09-01
101144,43,1,29,Customer Support,Female,Customer Success Manager,1,14337.66,1,4,17,0,6,2008-12-22,2026-08-31,2026-09-01
101145,39,0,24,Sales,Female,Sales Representative,5,12758.3,1,3,12,17,7,2014-05-04,,2026-09-01
101146,61,0,11,Operations,Male,Operations Analyst,1,5751.82,0,2,11,6,3,2015-01-03,,2026-09-01
101147,28,0,20,Sales,Female,Account Executive,4,6889.14,0,4,10,14,1,2016-05-20,,2026-09-01
101148,60,0,35,Engineering,Female,Software Engineer,5,9617.68,0,1,20,19,2,2005-12-15,,2026-09-01
101149,35,0,28,Sales,Male,Sales Manager,1,12511.03,1,1,5,18,2,2021-01-29,,2026-09-01
101150,27,0,40,Operations,Female,Operations Analyst,1,3241.99,0,5,11,16,2,2015-01-06,,2026-09-01
101151,56,0,19,Sales,Male,Sales Manager,3,9715.17,0,5,14,19,11,2011-12-25,,2026-09-01
101152,32,0,34,Operations,Female,Operations Manager,1,12025.01,0,1,17,12,4,2008-10-30,,2026-09-01
101153,53,0,33,Finance,Female,Accountant,2,12904.16,0,2,9,20,3,2017-03-21,,2026-09-01
101154,35,0,40,Operations,Female,Coordinator,2,6634.08,0,4,11,3,6,2015-01-13,,2026-09-01
101155,48,1,37,Engineering,Male,Data Analyst,2,8409.85,1,4,0,17,0,2025-12-08,2026-08-12,2026-09-01
101156,35,0,3,Customer Support,Male,Support Specialist,5,5146.07,1,3,17,21,6,2009-01-07,,2026-09-01
101157,27,0,20,Engineering,Female,BI Developer,1,5597.42,0,2,3,8,2,2022-10-05,,2026-09-01
101158,35,0,39,Engineering,Female,BI Developer,2,5683.18,0,3,7,23,5,2019-02-07,,2026-09-01
101159,25,0,20,Sales,Female,Account Executive,2,4261.79,0,4,1,17,0,2025-01-02,,2026-09-01
101160,64,0,5,Customer Support,Female,Customer Success Manager,2,7446.08,1,3,10,5,2,2016-02-11,,2026-09-01
101161,59,0,23,Customer Support,Male,Support Specialist,5,4006.83,1,4,10,0,5,2016-06-16,,2026-09-01
101162,25,0,31,Finance,Female,Finance Manager,5,10161.91,0,4,3,4,0,2023-03-14,,2026-09-01
101163,56,0,40,Customer Support,Female,Support Specialist,5,6084.11,0,3,20,4,5,2006-03-13,,2026-09-01
101164,25,0,20,HR,Female,HR Specialist,4,4719.36,0,5,12,19,9,2014-01-22,,2026-09-01
101165,31,0,38,HR,Male,HR Specialist,5,7846.12,0,3,18,13,4,2007-11-17,,2026-09-01
101166,28,0,31,Customer Support,Female,Support Lead,5,7097.25,0,3,7,23,2,2018-11-18,,2026-09-01
101167,48,0,3,HR,Male,HR Specialist,3,6178.37,0,3,19,23,12,2007-03-04,,2026-09-01
101168,51,0,7,Finance,Male,Accountant,4,10539.65,0,3,17,5,3,2009-06-12,,2026-09-01
101169,37,0,20,Engineering,Male,QA Engineer,4,4917.52,0,1,16,9,16,2010-05-28,,2026-09-01
101170,41,0,20,Engineering,Female,QA Engineer,3,7942.09,0,1,6,21,0,2019-12-12,,2026-09-01
101171,28,0,32,Customer Support,Female,Customer Success Manager,5,6346.85,0,5,9,9,8,2016-09-04,,2026-09-01
101172,29,0,2,HR,Male,HR Specialist,4,11833.17,1,1,9,12,4,2017-07-22,,2026-09-01
101173,52,0,33,HR,Male,Recruiter,4,6484.35,0,3,11,24,9,2014-10-24,,2026-09-01
101174,59,0,32,Finance,Male,Finance Manager,3,8238.1,0,5,7,10,0,2019-04-30,,2026-09-01
101175,54,0,4,Engineering,Female,BI Developer,2,11711.16,0,5,5,20,1,2020-09-10,,2026-09-01
101176,37,0,32,HR,Male,Recruiter,3,5154.02,0,4,3,11,2,2022-11-28,,2026-09-01
101177,29,0,9,Customer Support,Male,Support Specialist,5,12646.22,1,3,1,18,0,2025-01-17,,2026-09-01
101178,38,0,3,Engineering,Male,Data Analyst,3,8363.88,0,2,2,14,2,2024-07-21,,2026-09-01
101179,49,0,12,Engineering,Female,BI Developer,1,10127.06,0,4,16,15,8,2009-09-21,,2026-09-01
101180,46,0,10,HR,Male,HR Manager,2,5664.27,0,2,17,8,1,2009-04-10,,2026-09-01
101181,25,0,7,HR,Male,HR Manager,5,11820.02,0,2,10,7,7,2015-09-24,,2026-09-01
101182,35,0,35,Operations,Male,Operations Analyst,5,10620.22,1,4,14,13,9,2011-09-15,,2026-09-01
101183,56,0,29,Engineering,Female,Software Engineer,5,10130.1,1,3,18,11,0,2008-03-21,,2026-09-01
101184,27,0,3,Sales,Female,Sales Representative,5,12472.34,0,5,16,17,9,2010-02-27,,2026-09-01
101185,41,0,4,HR,Male,Recruiter,5,9332.52,1,3,19,13,18,2007-04-04,,2026-09-01
101186,26,0,5,Customer Support,Male,Support Specialist,1,5397.47,1,5,20,10,6,2006-05-07,,2026-09-01
101187,60,0,14,Engineering,Female,Software Engineer,5,11845.27,0,3,16,23,5,2010-03-13,,2026-09-01
101188,60,1,23,Customer Support,Female,Support Specialist,4,3827.05,0,4,12,22,4,2014-05-11,2026-07-11,2026-09-01
101189,30,0,20,Customer Support,Male,Customer Success Manager,4,13745.82,0,2,15,21,1,2011-04-10,,2026-09-01
101190,64,0,31,Sales,Male,Sales Representative,4,9489.85,0,2,12,18,12,2014-05-07,,2026-09-01
101191,39,0,15,Engineering,Male,BI Developer,3,8281.92,0,1,8,6,4,2018-02-18,,2026-09-01
101192,27,0,6,Customer Support,Male,Support Specialist,3,4525.17,0,2,16,21,7,2009-12-17,,2026-09-01
101193,63,0,27,HR,Female,HR Specialist,3,13166.46,0,2,20,11,10,2006-08-02,,2026-09-01
101194,35,0,4,Operations,Male,Operations Analyst,2,12992.67,1,1,1,1,0,2024-10-01,,2026-09-01
101195,22,1,10,Engineering,Female,BI Developer,2,5091.25,1,4,18,17,17,2008-06-13,2026-08-29,2026-09-01
101196,41,1,23,Operations,Male,Operations Manager,2,12780.03,1,5,4,24,1,2022-08-18,2025-10-16,2026-09-01
101197,32,1,10,Customer Support,Female,Support Specialist,1,12799.84,0,4,8,18,5,2018-04-17,2026-01-23,2026-09-01
101198,25,0,2,HR,Female,Recruiter,4,7249.55,0,4,13,14,10,2013-07-11,,2026-09-01
101199,51,1,28,Engineering,Male,Data Analyst,3,10225.4,0,5,17,5,14,2008-10-17,2026-05-22,2026-09-01
101200,54,0,8,Operations,Female,Operations Analyst,3,10017.8,0,5,12,11,11,2014-06-17,,2026-09-01
101201,62,0,15,Sales,Female,Sales Representative,5,3512.22,1,2,19,19,13,2007-05-23,,2026-09-01
101202,23,1,1,Customer Support,Female,Customer Success Manager,1,13666.22,1,4,13,20,12,2013-05-14,2026-06-28,2026-09-01
101203,23,1,31,Engineering,Male,QA Engineer,2,5140.56,0,3,16,7,14,2009-11-20,2026-03-05,2026-09-01
101204,35,0,10,Engineering,Male,Software Engineer,3,12605.36,0,1,19,19,0,2007-03-23,,2026-09-01
101205,52,1,16,Sales,Male,Account Executive,2,12123.25,1,2,8,21,2,2017-09-08,2026-01-10,2026-09-01
101206,52,0,4,Engineering,Male,BI Developer,5,3608.53,0,3,20,6,15,2006-06-27,,2026-09-01
101207,51,0,39,HR,Female,Recruiter,4,9403.01,0,4,9,17,9,2017-04-09,,2026-09-01
101208,21,0,9,Sales,Male,Account Executive,1,11706.56,0,2,5,0,3,2021-01-14,,2026-09-01
101209,50,0,5,Engineering,Female,QA Engineer,4,10485.3,0,2,7,5,1,2019-01-13,,2026-09-01
101210,60,0,19,Sales,Male,Account Executive,4,11166.73,0,3,2,3,0,2024-08-07,,2026-09-01
101211,33,0,26,Sales,Male,Sales Representative,5,9995.55,0,3,3,7,0,2023-04-03,,2026-09-01
101212,44,0,31,Engineering,Male,Software Engineer,2,6255.73,0,4,17,6,11,2009-01-17,,2026-09-01
101213,35,0,14,Operations,Male,Operations Manager,3,4318.92,1,1,13,22,11,2013-03-10,,2026-09-01
101214,55,0,2,HR,Male,HR Manager,1,5624.3,1,5,12,2,12,2014-02-25,,2026-09-01
101215,35,0,1,Operations,Female,Operations Manager,3,12264.61,1,1,16,0,13,2010-08-01,,2026-09-01
101216,30,0,9,Customer Support,Female,Support Specialist,4,10599.37,0,2,12,2,1,2014-01-17,,2026-09-01
101217,59,0,15,Engineering,Female,Data Analyst,2,7654.98,1,5,19,7,1,2007-04-09,,2026-09-01
101218,24,0,8,Engineering,Male,Data Analyst,5,6384.63,0,3,5,14,3,2021-05-18,,2026-09-01
101219,43,0,24,Sales,Male,Account Executive,3,3711.09,0,2,15,21,1,2011-01-04,,2026-09-01
101220,24,1,40,Customer Support,Male,Customer Success Manager,3,4319.34,0,5,15,14,9,2011-03-02,2026-06-01,2026-09-01
101221,50,0,24,HR,Female,Recruiter,1,5678.86,1,5,10,2,2,2016-04-14,,2026-09-01
101222,58,1,40,Operations,Female,Operations Manager,2,13701.64,0,1,8,2,5,2018-01-04,2026-01-09,2026-09-01
101223,64,0,25,Engineering,Female,Data Analyst,4,14119.4,0,3,5,4,0,2021-06-29,,2026-09-01
101224,21,0,39,Operations,Female,Operations Manager,3,10297.34,1,5,6,19,1,2020-01-28,,2026-09-01
101225,32,0,34,Engineering,Female,QA Engineer,3,6742.27,0,2,9,14,0,2017-08-27,,2026-09-01
101226,30,0,24,Sales,Male,Sales Manager,3,6337.02,0,2,8,11,1,2018-03-30,,2026-09-01
101227,62,0,9,HR,Male,Recruiter,3,10831.16,1,1,1,16,0,2025-08-03,,2026-09-01
101228,39,0,17,Engineering,Female,Software Engineer,2,11401.08,0,5,13,15,0,2013-07-18,,2026-09-01
101229,52,0,38,Operations,Male,Coordinator,4,12646.88,0,2,10,23,3,2016-06-12,,2026-09-01
101230,28,0,4,Finance,Male,Finance Manager,3,10938.19,0,2,1,11,1,2025-03-01,,2026-09-01
