CustomerID,SignupDate,Region,CustomerSegment,ContractType,InternetService,PaymentMethod,TenureMonths,MonthlyCharges,SupportTickets90D,LatePayments12M,PaperlessBilling,StreamingService,TechSupport,SeniorCitizen,Dependents,Partner,ChurnProbability,ChurnFlag,RecommendedAction
100181,2023-10-08,South,Consumer,One Year,DSL,Electronic Check,4,97.9,1,3,0,0,0,0,1,0,0.8903,1,Apply billing outreach and payment plan
100182,2019-02-24,South,Consumer,Month-to-Month,Fiber,Electronic Check,49,55.75,0,0,1,0,0,0,1,0,0.5561,1,Monitor account / standard nurture
100183,2019-09-17,South,Consumer,Two Year,DSL,Credit Card,14,48.25,2,0,1,1,0,0,0,1,0.373,0,Monitor account / standard nurture
100184,2025-10-06,West,SMB,Month-to-Month,None,Mailed Check,66,20.27,3,0,1,1,1,0,0,0,0.3459,0,Monitor account / standard nurture
100185,2020-09-01,East,Consumer,Two Year,Fiber,Bank Transfer,61,33.37,4,1,0,1,0,0,1,1,0.2628,1,Monitor account / standard nurture
100186,2023-03-08,North,Consumer,Month-to-Month,DSL,Credit Card,34,92.61,2,1,1,0,1,0,1,0,0.7719,1,Offer contract upgrade incentive
100187,2025-03-27,South,Consumer,Two Year,Fiber,Credit Card,25,134.16,1,0,1,1,1,0,0,1,0.6236,0,Offer targeted discount review
100188,2020-06-14,North,Consumer,One Year,DSL,Electronic Check,72,56.53,1,1,1,0,1,1,0,1,0.3393,0,Monitor account / standard nurture
100189,2020-07-19,South,SMB,Month-to-Month,DSL,Electronic Check,7,105.15,4,0,0,1,0,0,1,0,0.92,1,Offer contract upgrade incentive
100190,2019-12-26,South,Consumer,One Year,Fiber,Mailed Check,17,83.03,0,1,1,0,0,0,0,0,0.7152,0,Provide free tech support retention offer
100191,2023-06-08,North,SMB,Month-to-Month,DSL,Bank Transfer,42,47.27,5,2,0,1,0,0,0,1,0.808,1,Offer contract upgrade incentive
100192,2019-07-30,South,Consumer,Month-to-Month,Fiber,Electronic Check,44,20.4,3,1,1,0,1,0,0,0,0.7025,0,Monitor account / standard nurture
100193,2022-12-03,North,Consumer,Month-to-Month,DSL,Bank Transfer,40,43.77,0,1,1,1,0,0,1,0,0.4745,1,Monitor account / standard nurture
100194,2022-03-15,West,SMB,Month-to-Month,Fiber,Bank Transfer,44,87.04,2,1,1,1,1,0,1,1,0.7168,1,Monitor account / standard nurture
100195,2022-07-01,East,Consumer,Two Year,DSL,Mailed Check,36,68.8,4,2,0,0,0,0,1,1,0.6286,1,Provide free tech support retention offer
100196,2020-07-22,West,Consumer,Two Year,DSL,Mailed Check,20,70.12,5,3,1,0,0,0,1,1,0.8458,1,Apply billing outreach and payment plan
100197,2024-12-07,East,SMB,One Year,DSL,Bank Transfer,8,29.85,2,3,0,0,0,0,0,1,0.6391,1,Provide free tech support retention offer
100198,2019-02-09,East,Enterprise,Month-to-Month,DSL,Electronic Check,70,57.47,3,0,0,0,0,0,0,1,0.5036,0,Monitor account / standard nurture
100199,2022-02-17,North,Consumer,One Year,DSL,Electronic Check,55,56.86,0,0,0,1,0,0,1,0,0.2561,0,Monitor account / standard nurture
100200,2019-04-15,South,Enterprise,Month-to-Month,Fiber,Mailed Check,18,90.03,2,0,1,1,1,0,0,1,0.806,0,Offer contract upgrade incentive
100201,2024-03-31,East,Consumer,One Year,DSL,Credit Card,62,68.42,2,0,1,1,1,0,0,1,0.2865,0,Monitor account / standard nurture
100202,2019-03-21,North,Consumer,Month-to-Month,Fiber,Bank Transfer,49,54.53,3,2,1,1,0,0,1,1,0.7602,0,Offer contract upgrade incentive
100203,2022-11-23,East,Consumer,Month-to-Month,DSL,Credit Card,44,66.72,0,1,1,0,0,1,0,1,0.5873,0,Monitor account / standard nurture
100204,2022-01-01,East,Consumer,Two Year,None,Electronic Check,57,45.86,3,1,1,1,0,0,0,1,0.3685,0,Monitor account / standard nurture
100205,2025-02-21,North,SMB,Month-to-Month,DSL,Electronic Check,59,72.98,3,0,1,1,1,1,0,1,0.6975,1,Monitor account / standard nurture
100206,2022-05-28,West,Consumer,Month-to-Month,None,Electronic Check,67,117.14,0,1,0,1,0,1,0,0,0.7397,0,Provide free tech support retention offer
100207,2020-09-29,West,Consumer,Month-to-Month,Fiber,Credit Card,12,69.2,1,0,0,1,0,0,0,1,0.7194,0,Provide free tech support retention offer
100208,2019-04-19,North,Consumer,Month-to-Month,None,Electronic Check,13,41.9,1,0,1,1,0,1,0,1,0.7064,1,Provide free tech support retention offer
100209,2025-01-08,East,Consumer,Month-to-Month,DSL,Mailed Check,51,31.86,1,0,1,0,1,0,1,0,0.357,0,Monitor account / standard nurture
100210,2024-10-02,West,Consumer,One Year,Fiber,Mailed Check,24,134.09,1,0,0,1,0,0,0,1,0.7901,0,Provide free tech support retention offer
100211,2025-05-17,South,Consumer,Month-to-Month,DSL,Mailed Check,65,42.26,2,3,0,0,0,0,1,1,0.6203,0,Provide free tech support retention offer
100212,2019-12-14,North,Consumer,Month-to-Month,DSL,Bank Transfer,33,115.12,3,0,1,1,0,0,0,0,0.8825,1,Offer contract upgrade incentive
100213,2023-06-03,North,Consumer,Month-to-Month,Fiber,Electronic Check,54,68.67,2,0,1,0,0,1,0,0,0.77,1,Offer contract upgrade incentive
100214,2024-12-24,West,SMB,Two Year,Fiber,Credit Card,40,92.67,3,1,0,1,0,0,0,1,0.5617,1,Offer targeted discount review
100215,2020-05-26,West,Enterprise,One Year,DSL,Bank Transfer,27,24.18,0,0,0,1,0,0,0,1,0.1507,1,Monitor account / standard nurture
100216,2025-04-22,North,SMB,Two Year,Fiber,Bank Transfer,70,38.19,1,1,0,1,0,0,1,1,0.1108,0,Monitor account / standard nurture
100217,2020-06-10,North,Consumer,Two Year,Fiber,Bank Transfer,6,123.1,0,0,1,1,0,0,0,0,0.6929,1,Provide free tech support retention offer
100218,2021-05-23,East,Consumer,Month-to-Month,Fiber,Credit Card,53,79.96,1,2,0,1,0,0,1,0,0.7013,1,Apply billing outreach and payment plan
100219,2019-09-17,East,Consumer,Month-to-Month,Fiber,Electronic Check,22,37.2,1,0,1,0,1,0,1,1,0.6096,1,Monitor account / standard nurture
100220,2021-05-17,West,Consumer,Month-to-Month,None,Bank Transfer,2,21.3,0,0,1,1,1,0,0,1,0.4254,1,Monitor account / standard nurture
100221,2025-12-10,West,Consumer,Month-to-Month,DSL,Bank Transfer,12,51.27,2,4,0,1,0,1,0,0,0.9128,1,Offer contract upgrade incentive
100222,2019-06-19,North,Consumer,Month-to-Month,DSL,Credit Card,43,53.33,1,2,0,1,1,0,0,1,0.5631,0,Monitor account / standard nurture
100223,2023-07-27,West,Consumer,Month-to-Month,None,Credit Card,69,84.32,0,0,1,0,0,0,1,0,0.3658,1,Monitor account / standard nurture
100224,2023-11-29,East,SMB,Month-to-Month,Fiber,Credit Card,38,105.64,3,0,0,0,1,1,0,0,0.8213,1,Offer contract upgrade incentive
100225,2024-01-07,East,SMB,One Year,DSL,Credit Card,28,85.67,0,2,1,1,1,0,1,1,0.4965,1,Monitor account / standard nurture
100226,2023-08-02,West,Consumer,One Year,None,Mailed Check,57,108.61,1,0,1,0,0,0,1,0,0.4778,0,Monitor account / standard nurture
100227,2023-03-25,South,SMB,Month-to-Month,DSL,Electronic Check,24,85.23,2,0,1,1,1,1,1,0,0.8155,1,Offer contract upgrade incentive
100228,2019-12-22,South,SMB,Month-to-Month,DSL,Mailed Check,68,56.1,0,2,0,1,1,1,1,1,0.3998,1,Monitor account / standard nurture
100229,2022-02-21,North,Consumer,Month-to-Month,Fiber,Bank Transfer,53,76.42,3,1,0,1,0,0,1,1,0.719,0,Provide free tech support retention offer
100230,2020-01-26,East,SMB,One Year,DSL,Credit Card,23,43.86,1,1,0,1,1,0,0,0,0.3551,0,Monitor account / standard nurture
100231,2025-03-01,South,Consumer,Month-to-Month,None,Bank Transfer,54,82.1,1,2,0,0,0,1,0,1,0.6791,0,Apply billing outreach and payment plan
100232,2021-08-16,East,Consumer,Month-to-Month,DSL,Electronic Check,13,121.68,3,3,1,1,0,0,0,1,0.92,1,Offer contract upgrade incentive
100233,2022-08-02,North,Consumer,Month-to-Month,DSL,Mailed Check,26,118.64,3,1,1,1,0,0,1,0,0.92,1,Offer contract upgrade incentive
100234,2021-01-25,East,Consumer,One Year,DSL,Mailed Check,53,120.7,3,1,1,1,0,0,1,1,0.7589,0,Provide free tech support retention offer
100235,2024-04-07,West,SMB,Two Year,Fiber,Electronic Check,5,112.06,1,1,0,1,0,1,1,0,0.7969,0,Provide free tech support retention offer
100236,2025-01-28,East,Consumer,Two Year,None,Mailed Check,45,122.6,3,1,1,0,0,1,0,0,0.7552,0,Provide free tech support retention offer
100237,2019-04-29,West,Consumer,Month-to-Month,Fiber,Electronic Check,50,116.27,2,2,0,0,0,0,1,1,0.9032,1,Offer contract upgrade incentive
100238,2024-01-17,East,Enterprise,Month-to-Month,None,Electronic Check,37,64.12,2,2,1,0,0,0,0,1,0.7842,1,Offer contract upgrade incentive
100239,2022-05-02,North,Consumer,Month-to-Month,DSL,Credit Card,4,89.83,1,1,1,1,1,0,1,1,0.8067,1,Offer contract upgrade incentive
100240,2021-09-25,North,SMB,Two Year,Fiber,Bank Transfer,69,66.42,2,0,1,1,1,0,1,0,0.1806,0,Monitor account / standard nurture
100241,2020-03-02,West,Consumer,One Year,DSL,Electronic Check,15,73.23,1,1,1,1,0,0,0,0,0.748,0,Provide free tech support retention offer
100242,2024-05-01,South,Consumer,Month-to-Month,DSL,Credit Card,55,82.78,2,2,1,0,0,0,1,1,0.7311,1,Apply billing outreach and payment plan
100243,2023-03-24,South,Consumer,Month-to-Month,None,Mailed Check,10,97.87,2,0,0,1,0,1,0,0,0.8756,1,Offer contract upgrade incentive
100244,2023-03-31,West,Consumer,Month-to-Month,Fiber,Credit Card,37,83.62,4,0,1,1,0,0,0,1,0.8417,1,Offer contract upgrade incentive
100245,2022-10-04,North,Enterprise,Two Year,Fiber,Bank Transfer,43,122.62,3,2,0,0,1,0,0,0,0.6966,1,Apply billing outreach and payment plan
100246,2024-01-11,West,Consumer,Two Year,DSL,Mailed Check,32,113.15,1,1,0,1,1,0,1,0,0.5381,0,Monitor account / standard nurture
100247,2021-11-25,East,Consumer,Two Year,Fiber,Electronic Check,37,119.48,4,0,0,0,0,0,0,0,0.811,0,Provide free tech support retention offer
100248,2020-07-25,East,SMB,Two Year,DSL,Electronic Check,29,72.55,2,0,1,1,1,0,0,0,0.477,1,Monitor account / standard nurture
100249,2021-09-30,South,Consumer,Month-to-Month,None,Credit Card,22,115.86,4,2,1,1,0,1,1,0,0.92,1,Offer contract upgrade incentive
100250,2021-11-30,West,SMB,Two Year,DSL,Bank Transfer,25,120.63,1,1,0,0,1,1,0,0,0.6014,0,Offer targeted discount review
100251,2021-08-28,East,Consumer,Month-to-Month,Fiber,Electronic Check,32,125.55,1,0,1,1,0,0,1,1,0.8825,1,Offer contract upgrade incentive
100252,2023-05-27,East,SMB,Two Year,DSL,Bank Transfer,27,118.33,6,1,0,0,0,0,1,1,0.8185,1,Provide free tech support retention offer
100253,2022-09-11,North,SMB,One Year,DSL,Credit Card,4,96.27,1,0,0,0,0,0,0,1,0.6236,1,Provide free tech support retention offer
100254,2021-04-28,North,Consumer,Two Year,DSL,Electronic Check,15,79.85,2,1,0,0,0,0,1,1,0.6242,1,Provide free tech support retention offer
100255,2023-02-01,East,Consumer,One Year,Fiber,Bank Transfer,30,61.46,1,1,1,1,1,0,0,0,0.5241,0,Monitor account / standard nurture
100256,2022-10-17,West,SMB,Two Year,Fiber,Electronic Check,1,103.17,2,0,1,0,0,0,0,0,0.8138,0,Provide free tech support retention offer
100257,2019-08-18,East,Consumer,One Year,None,Electronic Check,43,95.7,1,0,0,1,0,0,0,0,0.5515,0,Offer targeted discount review
100258,2023-12-19,South,Consumer,Two Year,None,Credit Card,52,122.04,1,1,0,1,0,0,0,0,0.4558,1,Monitor account / standard nurture
100259,2020-09-26,East,SMB,Month-to-Month,Fiber,Credit Card,49,74.2,3,0,1,0,1,0,0,1,0.6587,1,Monitor account / standard nurture
100260,2023-03-25,East,SMB,One Year,DSL,Mailed Check,5,122.93,2,4,1,1,0,0,1,0,0.92,1,Apply billing outreach and payment plan
100261,2025-11-01,West,Consumer,Two Year,Fiber,Electronic Check,55,76.37,0,2,0,0,0,0,1,1,0.3881,0,Monitor account / standard nurture
100262,2020-03-28,North,Consumer,Two Year,DSL,Mailed Check,44,35.89,0,0,0,1,0,0,0,0,0.1491,0,Monitor account / standard nurture
100263,2022-12-12,East,SMB,Month-to-Month,DSL,Electronic Check,17,112.86,2,0,1,0,0,1,1,0,0.9119,1,Offer contract upgrade incentive
100264,2019-02-13,South,Consumer,Month-to-Month,Fiber,Electronic Check,37,68.52,3,0,1,0,0,0,0,0,0.8506,1,Offer contract upgrade incentive
100265,2020-04-25,South,SMB,One Year,None,Electronic Check,4,23.63,3,0,0,1,1,0,1,1,0.4323,1,Monitor account / standard nurture
100266,2023-05-02,North,Consumer,Month-to-Month,DSL,Credit Card,53,129.87,3,4,1,1,1,0,0,0,0.92,1,Offer contract upgrade incentive
100267,2025-03-07,South,Consumer,Month-to-Month,Fiber,Credit Card,16,121.92,2,0,0,1,0,0,0,1,0.8892,1,Offer contract upgrade incentive
100268,2021-12-19,South,Consumer,Two Year,DSL,Electronic Check,14,53.07,3,1,0,0,0,0,1,0,0.61,0,Provide free tech support retention offer
100269,2023-03-13,East,Consumer,Two Year,Fiber,Mailed Check,50,26.51,1,0,0,0,0,0,1,0,0.149,0,Monitor account / standard nurture
100270,2025-07-17,South,Consumer,One Year,Fiber,Credit Card,7,130.4,0,3,0,0,0,0,0,1,0.8902,0,Apply billing outreach and payment plan
100271,2023-05-26,West,Consumer,Two Year,DSL,Bank Transfer,34,89.75,2,1,1,0,1,0,0,1,0.4944,0,Monitor account / standard nurture
100272,2020-03-08,West,Consumer,Month-to-Month,Fiber,Credit Card,69,125.57,1,0,1,1,0,0,1,0,0.6947,0,Provide free tech support retention offer
100273,2020-12-18,South,Consumer,Month-to-Month,DSL,Electronic Check,35,108.4,2,0,1,0,1,0,0,0,0.8607,1,Offer contract upgrade incentive
100274,2023-08-18,North,SMB,Month-to-Month,DSL,Credit Card,26,103.05,4,3,1,1,0,1,0,0,0.92,1,Offer contract upgrade incentive
100275,2020-11-12,East,SMB,Month-to-Month,DSL,Mailed Check,66,132.75,1,1,0,0,0,0,0,1,0.7716,1,Offer contract upgrade incentive
100276,2023-01-01,North,Consumer,Month-to-Month,None,Electronic Check,36,46.12,1,1,1,0,0,0,1,0,0.6475,0,Provide free tech support retention offer
100277,2023-07-01,East,Consumer,One Year,Fiber,Mailed Check,14,36.51,2,1,1,1,1,1,0,1,0.6246,1,Monitor account / standard nurture
100278,2021-06-24,North,Consumer,Month-to-Month,DSL,Bank Transfer,20,110.23,6,0,0,0,0,0,0,1,0.92,1,Offer contract upgrade incentive
100279,2020-12-08,West,Enterprise,One Year,Fiber,Credit Card,67,131.98,2,0,0,0,1,1,0,1,0.4904,0,Monitor account / standard nurture
100280,2022-01-16,East,SMB,Two Year,DSL,Electronic Check,60,132.88,2,0,1,1,1,0,0,1,0.5478,0,Monitor account / standard nurture
100281,2021-10-11,North,Consumer,One Year,Fiber,Credit Card,37,73.1,3,0,1,1,0,1,0,0,0.6552,0,Provide free tech support retention offer
100282,2023-10-06,North,SMB,One Year,DSL,Bank Transfer,59,58.77,2,1,0,1,0,0,0,1,0.3296,1,Monitor account / standard nurture
100283,2023-05-16,South,Consumer,One Year,DSL,Electronic Check,42,65.52,1,0,0,0,1,0,0,0,0.4098,0,Monitor account / standard nurture
100284,2021-12-06,North,Consumer,Month-to-Month,Fiber,Credit Card,61,40.44,2,2,0,1,0,1,1,1,0.5612,1,Monitor account / standard nurture
100285,2019-04-08,North,Consumer,One Year,Fiber,Credit Card,20,50.23,2,2,0,0,0,0,0,1,0.642,1,Provide free tech support retention offer
100286,2019-06-01,South,SMB,One Year,DSL,Bank Transfer,55,37.92,2,1,1,1,1,0,0,0,0.2896,1,Monitor account / standard nurture
100287,2021-11-16,North,Consumer,Month-to-Month,None,Electronic Check,39,98.05,2,0,1,1,0,0,0,0,0.8316,1,Offer contract upgrade incentive
100288,2024-12-29,North,Enterprise,Month-to-Month,Fiber,Electronic Check,46,84.62,1,1,1,1,1,0,0,1,0.7293,1,Monitor account / standard nurture
100289,2020-08-04,West,SMB,Month-to-Month,Fiber,Credit Card,9,73.75,4,0,0,0,0,1,0,0,0.8879,1,Offer contract upgrade incentive
100290,2022-10-18,West,SMB,Two Year,Fiber,Mailed Check,10,72.62,1,1,1,1,1,0,1,0,0.5467,0,Monitor account / standard nurture
100291,2023-05-23,South,Consumer,Month-to-Month,None,Credit Card,5,48.38,0,2,0,1,0,1,1,1,0.6706,0,Apply billing outreach and payment plan
100292,2025-08-13,North,SMB,Two Year,DSL,Mailed Check,65,81.07,3,0,1,1,0,0,0,1,0.3565,0,Monitor account / standard nurture
100293,2025-12-18,West,Consumer,Month-to-Month,Fiber,Bank Transfer,48,62.74,1,0,1,0,0,0,0,0,0.5947,1,Monitor account / standard nurture
100294,2023-12-28,South,Consumer,Month-to-Month,Fiber,Electronic Check,62,71.0,2,0,1,0,1,0,1,1,0.6116,1,Monitor account / standard nurture
100295,2020-08-03,South,Enterprise,Two Year,DSL,Bank Transfer,53,42.02,1,2,0,1,1,0,1,0,0.1443,1,Monitor account / standard nurture
100296,2024-03-15,North,Consumer,Month-to-Month,DSL,Electronic Check,55,130.94,0,1,1,0,1,0,1,1,0.7802,1,Offer contract upgrade incentive
100297,2022-06-02,West,Consumer,Month-to-Month,DSL,Mailed Check,15,34.56,2,2,0,1,1,0,0,1,0.7488,1,Apply billing outreach and payment plan
100298,2025-12-19,North,Consumer,One Year,Fiber,Bank Transfer,52,134.68,1,3,0,0,1,0,0,1,0.7876,0,Apply billing outreach and payment plan
100299,2022-04-23,West,Consumer,Month-to-Month,Fiber,Credit Card,24,121.18,1,0,0,1,0,0,1,1,0.8074,0,Offer contract upgrade incentive
100300,2021-11-02,North,Consumer,Month-to-Month,Fiber,Bank Transfer,71,78.17,1,0,0,1,0,0,0,0,0.4938,0,Monitor account / standard nurture
100301,2020-04-25,East,Consumer,One Year,Fiber,Electronic Check,58,83.03,0,0,1,1,1,0,0,1,0.3962,0,Monitor account / standard nurture
100302,2021-10-25,South,Consumer,Month-to-Month,DSL,Electronic Check,46,42.14,2,0,0,0,0,0,0,0,0.6003,1,Provide free tech support retention offer
100303,2022-06-22,North,Consumer,Month-to-Month,DSL,Credit Card,66,62.45,0,2,1,1,0,1,0,1,0.533,0,Monitor account / standard nurture
100304,2019-03-17,East,SMB,Month-to-Month,Fiber,Bank Transfer,46,92.21,2,3,0,0,1,0,1,0,0.8317,1,Offer contract upgrade incentive
100305,2023-12-06,North,Enterprise,One Year,None,Bank Transfer,15,85.89,4,0,1,1,0,0,0,1,0.6891,1,Provide free tech support retention offer
100306,2023-05-27,North,Consumer,Month-to-Month,DSL,Bank Transfer,44,73.28,3,2,1,0,1,0,0,0,0.8177,1,Offer contract upgrade incentive
100307,2019-01-13,North,Consumer,Two Year,None,Bank Transfer,3,74.08,1,1,1,1,0,0,0,1,0.5368,0,Monitor account / standard nurture
100308,2021-03-23,North,Consumer,Month-to-Month,Fiber,Electronic Check,10,54.36,3,0,1,0,0,0,0,1,0.8764,1,Offer contract upgrade incentive
100309,2024-04-28,North,Consumer,Month-to-Month,Fiber,Credit Card,69,55.4,0,1,1,0,0,0,0,0,0.45,1,Monitor account / standard nurture
100310,2023-07-14,East,Consumer,Month-to-Month,None,Bank Transfer,8,86.96,1,0,1,0,0,0,0,1,0.7737,1,Offer contract upgrade incentive
100311,2024-01-16,East,Consumer,One Year,Fiber,Credit Card,22,97.76,3,1,0,1,0,0,1,1,0.7605,0,Provide free tech support retention offer
100312,2019-02-20,North,SMB,Two Year,Fiber,Mailed Check,39,73.93,2,0,0,1,0,0,1,0,0.3853,1,Monitor account / standard nurture
100313,2021-11-28,North,Consumer,Month-to-Month,None,Electronic Check,54,39.9,4,1,1,1,0,0,1,0,0.7191,1,Provide free tech support retention offer
100314,2024-12-31,North,Enterprise,Month-to-Month,DSL,Mailed Check,25,58.6,0,0,0,1,1,0,1,0,0.4267,1,Monitor account / standard nurture
100315,2022-12-28,East,Consumer,Month-to-Month,Fiber,Electronic Check,14,98.42,2,0,1,0,1,0,0,0,0.9092,1,Offer contract upgrade incentive
100316,2024-03-28,West,SMB,One Year,DSL,Credit Card,22,29.87,1,0,1,0,1,0,0,0,0.2716,1,Monitor account / standard nurture
100317,2023-10-01,West,SMB,One Year,Fiber,Mailed Check,33,25.91,2,2,1,1,1,0,1,0,0.4901,1,Monitor account / standard nurture
100318,2023-02-09,South,Enterprise,One Year,DSL,Mailed Check,38,76.5,2,0,1,1,0,0,0,0,0.5152,0,Monitor account / standard nurture
100319,2025-09-01,East,SMB,Month-to-Month,Fiber,Bank Transfer,10,66.23,1,0,0,1,0,0,1,1,0.6687,1,Provide free tech support retention offer
100320,2020-01-30,West,Enterprise,Month-to-Month,Fiber,Credit Card,69,48.36,3,0,0,0,0,1,0,1,0.4237,1,Monitor account / standard nurture
100321,2022-03-31,West,SMB,One Year,Fiber,Credit Card,26,84.85,1,0,0,0,0,0,0,1,0.5038,1,Monitor account / standard nurture
100322,2022-11-02,North,Consumer,One Year,DSL,Electronic Check,13,42.99,1,3,1,1,0,0,0,0,0.7804,1,Apply billing outreach and payment plan
100323,2019-03-08,East,Consumer,One Year,Fiber,Electronic Check,57,82.19,2,2,0,1,1,0,1,1,0.6143,1,Monitor account / standard nurture
100324,2024-06-18,North,SMB,Month-to-Month,None,Mailed Check,32,59.33,4,0,1,1,1,0,0,0,0.7491,1,Monitor account / standard nurture
100325,2020-05-06,West,Consumer,Month-to-Month,Fiber,Electronic Check,67,36.13,7,0,0,0,0,0,0,0,0.8079,0,Offer contract upgrade incentive
100326,2024-02-18,West,Enterprise,Month-to-Month,Fiber,Mailed Check,17,22.71,3,0,0,0,0,0,1,1,0.5878,1,Monitor account / standard nurture
100327,2019-03-27,East,Consumer,Month-to-Month,DSL,Bank Transfer,29,87.06,2,1,0,1,0,0,0,1,0.7956,1,Offer contract upgrade incentive
100328,2023-10-05,South,Consumer,Month-to-Month,Fiber,Bank Transfer,66,72.07,3,0,1,1,0,0,0,0,0.6716,1,Provide free tech support retention offer
100329,2024-05-17,South,Consumer,One Year,DSL,Electronic Check,62,36.09,3,1,1,1,0,0,1,0,0.4417,0,Monitor account / standard nurture
100330,2022-09-01,South,Consumer,Month-to-Month,Fiber,Credit Card,2,90.53,1,2,1,1,1,0,0,0,0.911,1,Offer contract upgrade incentive
100331,2022-10-18,East,Consumer,Month-to-Month,DSL,Credit Card,21,37.91,8,0,0,0,0,1,0,1,0.887,0,Offer contract upgrade incentive
100332,2024-10-05,East,Consumer,Month-to-Month,Fiber,Electronic Check,47,71.39,2,1,1,1,0,0,0,1,0.8192,1,Offer contract upgrade incentive
100333,2019-03-13,East,Consumer,Month-to-Month,Fiber,Credit Card,45,54.88,0,2,1,1,0,0,1,1,0.5885,0,Monitor account / standard nurture
100334,2020-08-23,East,SMB,Two Year,DSL,Electronic Check,6,79.35,1,2,1,0,0,0,0,1,0.7343,1,Apply billing outreach and payment plan
100335,2025-07-13,North,SMB,Two Year,DSL,Electronic Check,40,36.87,0,2,1,0,1,0,0,0,0.2981,1,Monitor account / standard nurture
100336,2021-03-14,South,SMB,Month-to-Month,Fiber,Mailed Check,65,121.91,3,1,1,0,1,0,0,0,0.8704,1,Offer contract upgrade incentive
100337,2022-06-15,West,Consumer,Month-to-Month,Fiber,Electronic Check,69,47.32,2,1,0,0,0,0,0,1,0.602,0,Provide free tech support retention offer
