Date,Region,Category,Product,Units,Price,DiscountPct,Revenue
2024-02-03,West,Furniture,Shelf,45,323.27,0.1,13092.44
2024-02-03,West,Office Supplies,Printer Ink,28,412.97,0.15,9828.69
2024-02-04,North,Electronics,Tablet,23,385.29,0.05,8418.59
2024-02-04,North,Furniture,Desk,36,423.26,0.15,12951.76
2024-02-04,North,Office Supplies,Stapler,34,381.78,0.05,12331.49
2024-02-04,South,Electronics,Tablet,8,164.46,0.0,1315.68
2024-02-04,South,Furniture,Chair,21,299.44,0.0,6288.24
2024-02-04,South,Office Supplies,Printer Ink,30,55.85,0.05,1591.72
2024-02-04,East,Electronics,Tablet,18,487.27,0.0,8770.86
2024-02-04,East,Furniture,Shelf,39,305.31,0.15,10121.03
2024-02-04,East,Office Supplies,Stapler,33,30.62,0.05,959.94
2024-02-04,West,Electronics,Phone,19,413.02,0.1,7062.64
2024-02-04,West,Furniture,Chair,27,234.03,0.05,6002.87
2024-02-04,West,Office Supplies,Printer Ink,33,473.27,0.1,14056.12
2024-02-05,North,Electronics,Laptop,45,98.54,0.1,3990.87
2024-02-05,North,Furniture,Desk,33,163.22,0.15,4578.32
2024-02-05,North,Office Supplies,Printer Ink,18,130.43,0.1,2112.97
2024-02-05,South,Electronics,Phone,7,476.41,0.15,2834.64
2024-02-05,South,Furniture,Desk,25,456.57,0.0,11414.25
2024-02-05,South,Office Supplies,Stapler,24,210.85,0.0,5060.4
2024-02-05,East,Electronics,Laptop,7,169.74,0.05,1128.77
2024-02-05,East,Furniture,Chair,19,378.0,0.1,6463.8
2024-02-05,East,Office Supplies,Paper,29,363.16,0.05,10005.06
2024-02-05,West,Electronics,Phone,48,247.14,0.15,10083.31
2024-02-05,West,Furniture,Chair,29,436.94,0.0,12671.26
2024-02-05,West,Office Supplies,Stapler,31,425.5,0.15,11211.92
2024-02-06,North,Electronics,Phone,7,402.46,0.15,2394.64
2024-02-06,North,Furniture,Desk,28,462.01,0.1,11642.65
2024-02-06,North,Office Supplies,Printer Ink,19,251.13,0.05,4532.9
2024-02-06,South,Electronics,Phone,21,311.51,0.15,5560.45
2024-02-06,South,Furniture,Desk,42,128.26,0.15,4578.88
2024-02-06,South,Office Supplies,Stapler,26,299.35,0.0,7783.1
2024-02-06,East,Electronics,Tablet,28,227.96,0.15,5425.45
2024-02-06,East,Furniture,Desk,21,25.58,0.05,510.32
2024-02-06,East,Office Supplies,Printer Ink,22,250.37,0.1,4957.33
2024-02-06,West,Electronics,Tablet,36,335.35,0.0,12072.6
2024-02-06,West,Furniture,Desk,42,455.75,0.1,17227.35
2024-02-06,West,Office Supplies,Printer Ink,28,90.04,0.15,2142.95
2024-02-07,North,Electronics,Laptop,36,28.82,0.05,985.64
2024-02-07,North,Furniture,Chair,32,357.18,0.05,10858.27
2024-02-07,North,Office Supplies,Printer Ink,37,268.5,0.0,9934.5
2024-02-07,South,Electronics,Laptop,17,59.6,0.0,1013.2
2024-02-07,South,Furniture,Chair,26,174.61,0.05,4312.87
2024-02-07,South,Office Supplies,Stapler,30,350.94,0.05,10001.79
2024-02-07,East,Electronics,Phone,38,39.77,0.15,1284.57
2024-02-07,East,Furniture,Desk,44,325.49,0.1,12889.4
2024-02-07,East,Office Supplies,Stapler,10,305.49,0.0,3054.9
2024-02-07,West,Electronics,Phone,35,279.82,0.05,9304.02
2024-02-07,West,Furniture,Chair,32,404.83,0.05,12306.83
2024-02-07,West,Office Supplies,Stapler,11,337.19,0.15,3152.73
2024-02-08,North,Electronics,Tablet,26,237.11,0.1,5548.37
2024-02-08,North,Furniture,Shelf,45,98.72,0.05,4220.28
2024-02-08,North,Office Supplies,Stapler,22,48.97,0.1,969.61
2024-02-08,South,Electronics,Laptop,29,438.46,0.05,12079.57
2024-02-08,South,Furniture,Shelf,40,377.25,0.0,15090.0
2024-02-08,South,Office Supplies,Stapler,36,259.13,0.05,8862.25
2024-02-08,East,Electronics,Tablet,22,333.57,0.0,7338.54
2024-02-08,East,Furniture,Desk,7,59.13,0.1,372.52
2024-02-08,East,Office Supplies,Stapler,33,220.83,0.1,6558.65
2024-02-08,West,Electronics,Laptop,11,242.06,0.05,2529.53
2024-02-08,West,Furniture,Desk,35,219.64,0.15,6534.29
2024-02-08,West,Office Supplies,Paper,8,372.97,0.05,2834.57
2024-02-09,North,Electronics,Tablet,36,302.27,0.05,10337.63
2024-02-09,North,Furniture,Desk,38,253.6,0.05,9154.96
2024-02-09,North,Office Supplies,Stapler,38,400.62,0.1,13701.2
2024-02-09,South,Electronics,Tablet,16,204.25,0.05,3104.6
2024-02-09,South,Furniture,Desk,19,133.18,0.05,2403.9
2024-02-09,South,Office Supplies,Printer Ink,27,323.62,0.05,8300.85
2024-02-09,East,Electronics,Tablet,6,106.87,0.0,641.22
2024-02-09,East,Furniture,Chair,49,229.84,0.05,10699.05
2024-02-09,East,Office Supplies,Paper,18,267.11,0.0,4807.98
2024-02-09,West,Electronics,Tablet,43,98.49,0.1,3811.56
2024-02-09,West,Furniture,Desk,32,143.9,0.0,4604.8
2024-02-09,West,Office Supplies,Paper,5,391.27,0.15,1662.9
2024-02-10,North,Electronics,Laptop,27,237.82,0.1,5779.03
2024-02-10,North,Furniture,Chair,7,232.17,0.15,1381.41
2024-02-10,North,Office Supplies,Printer Ink,33,181.76,0.05,5698.18
2024-02-10,South,Electronics,Laptop,5,235.73,0.15,1001.85
2024-02-10,South,Furniture,Shelf,16,359.25,0.15,4885.8
2024-02-10,South,Office Supplies,Printer Ink,24,202.09,0.1,4365.14
2024-02-10,East,Electronics,Laptop,41,276.09,0.0,11319.69
2024-02-10,East,Furniture,Desk,48,234.26,0.1,10120.03
2024-02-10,East,Office Supplies,Stapler,10,118.8,0.0,1188.0
2024-02-10,West,Electronics,Tablet,18,47.4,0.1,767.88
2024-02-10,West,Furniture,Desk,24,44.81,0.0,1075.44
2024-02-10,West,Office Supplies,Stapler,39,237.06,0.0,9245.34
2024-02-11,North,Electronics,Phone,9,69.59,0.1,563.68
2024-02-11,North,Furniture,Chair,16,91.2,0.0,1459.2
2024-02-11,North,Office Supplies,Printer Ink,28,349.26,0.05,9290.32
2024-02-11,South,Electronics,Tablet,29,326.78,0.0,9476.62
2024-02-11,South,Furniture,Shelf,35,142.03,0.1,4473.95
2024-02-11,South,Office Supplies,Printer Ink,27,340.09,0.15,7805.07
2024-02-11,East,Electronics,Phone,49,88.9,0.05,4138.3
2024-02-11,East,Furniture,Chair,12,485.56,0.0,5826.72
2024-02-11,East,Office Supplies,Stapler,12,94.96,0.05,1082.54
2024-02-11,West,Electronics,Laptop,26,142.55,0.0,3706.3
2024-02-11,West,Furniture,Shelf,30,199.66,0.05,5690.31
2024-02-11,West,Office Supplies,Printer Ink,22,316.57,0.15,5919.86
2024-02-12,North,Electronics,Phone,44,388.89,0.1,15400.04
2024-02-12,North,Furniture,Desk,8,344.73,0.1,2482.06
2024-02-12,North,Office Supplies,Stapler,20,416.88,0.15,7086.96
2024-02-12,South,Electronics,Laptop,45,71.16,0.15,2721.87
2024-02-12,South,Furniture,Chair,10,172.69,0.0,1726.9
2024-02-12,South,Office Supplies,Paper,29,437.96,0.0,12700.84
2024-02-12,East,Electronics,Laptop,17,158.57,0.1,2426.12
2024-02-12,East,Furniture,Chair,42,176.98,0.05,7061.5
2024-02-12,East,Office Supplies,Stapler,10,452.66,0.0,4526.6
2024-02-12,West,Electronics,Laptop,27,229.08,0.1,5566.64
2024-02-12,West,Furniture,Desk,28,162.5,0.1,4095.0
2024-02-12,West,Office Supplies,Paper,25,175.8,0.15,3735.75
2024-02-13,North,Electronics,Tablet,11,290.45,0.1,2875.46
2024-02-13,North,Furniture,Desk,29,306.31,0.15,7550.54
2024-02-13,North,Office Supplies,Paper,39,129.09,0.05,4782.78
2024-02-13,South,Electronics,Phone,39,100.85,0.05,3736.49
2024-02-13,South,Furniture,Chair,6,242.48,0.1,1309.39
2024-02-13,South,Office Supplies,Paper,30,476.71,0.05,13586.23
2024-02-13,East,Electronics,Tablet,32,32.31,0.05,982.22
2024-02-13,East,Furniture,Desk,16,91.52,0.15,1244.67
2024-02-13,East,Office Supplies,Paper,19,276.13,0.1,4721.82
2024-02-13,West,Electronics,Phone,27,410.23,0.05,10522.4
2024-02-13,West,Furniture,Shelf,47,28.75,0.1,1216.12
2024-02-13,West,Office Supplies,Stapler,20,330.79,0.15,5623.43
2024-02-14,North,Electronics,Phone,29,334.25,0.1,8723.93
2024-02-14,North,Furniture,Shelf,8,468.53,0.05,3560.83
2024-02-14,North,Office Supplies,Stapler,38,99.84,0.15,3224.83
2024-02-14,South,Electronics,Laptop,31,466.21,0.15,12284.63
2024-02-14,South,Furniture,Shelf,12,169.43,0.15,1728.19
2024-02-14,South,Office Supplies,Printer Ink,22,211.95,0.0,4662.9
2024-02-14,East,Electronics,Tablet,29,270.79,0.1,7067.62
2024-02-14,East,Furniture,Shelf,48,107.09,0.0,5140.32
2024-02-14,East,Office Supplies,Stapler,11,161.73,0.0,1779.03
2024-02-14,West,Electronics,Tablet,46,460.52,0.15,18006.33
2024-02-14,West,Furniture,Chair,11,411.56,0.15,3848.09
2024-02-14,West,Office Supplies,Paper,46,73.91,0.0,3399.86
2024-02-15,North,Electronics,Phone,26,413.21,0.05,10206.29
2024-02-15,North,Furniture,Desk,30,121.78,0.05,3470.73
2024-02-15,North,Office Supplies,Printer Ink,46,452.01,0.15,17673.59
2024-02-15,South,Electronics,Laptop,30,142.71,0.15,3639.1
2024-02-15,South,Furniture,Chair,28,414.85,0.15,9873.43
2024-02-15,South,Office Supplies,Stapler,14,408.57,0.1,5147.98
2024-02-15,East,Electronics,Tablet,37,223.49,0.0,8269.13
2024-02-15,East,Furniture,Shelf,39,437.24,0.0,17052.36
2024-02-15,East,Office Supplies,Stapler,25,65.94,0.15,1401.22
2024-02-15,West,Electronics,Laptop,19,130.52,0.1,2231.89
2024-02-15,West,Furniture,Shelf,14,143.3,0.0,2006.2
2024-02-15,West,Office Supplies,Paper,29,494.14,0.1,12897.05
2024-02-16,North,Electronics,Phone,25,344.4,0.05,8179.5
2024-02-16,North,Furniture,Chair,43,367.77,0.1,14232.7
2024-02-16,North,Office Supplies,Stapler,28,81.63,0.1,2057.08
2024-02-16,South,Electronics,Tablet,42,297.63,0.1,11250.41
2024-02-16,South,Furniture,Desk,40,61.12,0.0,2444.8
2024-02-16,South,Office Supplies,Stapler,13,175.22,0.1,2050.07
2024-02-16,East,Electronics,Tablet,45,316.23,0.0,14230.35
2024-02-16,East,Furniture,Desk,6,341.41,0.15,1741.19
2024-02-16,East,Office Supplies,Stapler,36,279.21,0.05,9548.98
2024-02-16,West,Electronics,Tablet,7,275.82,0.0,1930.74
2024-02-16,West,Furniture,Chair,7,111.36,0.05,740.54
2024-02-16,West,Office Supplies,Stapler,48,337.68,0.0,16208.64
2024-02-17,North,Electronics,Phone,38,234.25,0.15,7566.28
2024-02-17,North,Furniture,Chair,48,62.61,0.0,3005.28
2024-02-17,North,Office Supplies,Paper,33,351.2,0.0,11589.6
2024-02-17,South,Electronics,Phone,20,216.55,0.05,4114.45
2024-02-17,South,Furniture,Desk,20,20.59,0.15,350.03
2024-02-17,South,Office Supplies,Stapler,20,203.61,0.1,3664.98
2024-02-17,East,Electronics,Phone,44,29.61,0.15,1107.41
2024-02-17,East,Furniture,Desk,34,270.06,0.05,8722.94
2024-02-17,East,Office Supplies,Printer Ink,22,398.19,0.15,7446.15
2024-02-17,West,Electronics,Laptop,20,263.28,0.15,4475.76
2024-02-17,West,Furniture,Chair,18,76.47,0.1,1238.81
2024-02-17,West,Office Supplies,Printer Ink,49,192.87,0.0,9450.63
2024-02-18,North,Electronics,Tablet,31,134.75,0.0,4177.25
2024-02-18,North,Furniture,Shelf,7,210.55,0.1,1326.46
2024-02-18,North,Office Supplies,Printer Ink,8,439.2,0.05,3337.92
2024-02-18,South,Electronics,Phone,26,258.54,0.05,6385.94
2024-02-18,South,Furniture,Desk,46,260.55,0.0,11985.3
2024-02-18,South,Office Supplies,Printer Ink,42,412.38,0.1,15587.96
2024-02-18,East,Electronics,Tablet,28,275.59,0.05,7330.69
2024-02-18,East,Furniture,Chair,7,399.21,0.15,2375.3
2024-02-18,East,Office Supplies,Printer Ink,13,174.81,0.1,2045.28
2024-02-18,West,Electronics,Tablet,31,353.58,0.05,10412.93
2024-02-18,West,Furniture,Chair,24,295.06,0.05,6727.37
2024-02-18,West,Office Supplies,Paper,6,83.61,0.05,476.58
2024-02-19,North,Electronics,Laptop,40,311.06,0.0,12442.4
2024-02-19,North,Furniture,Chair,20,387.11,0.0,7742.2
2024-02-19,North,Office Supplies,Stapler,39,211.36,0.0,8243.04
2024-02-19,South,Electronics,Laptop,38,52.72,0.05,1903.19
2024-02-19,South,Furniture,Desk,19,482.3,0.15,7789.14
2024-02-19,South,Office Supplies,Paper,35,262.95,0.05,8743.09
2024-02-19,East,Electronics,Laptop,10,20.16,0.1,181.44
2024-02-19,East,Furniture,Chair,6,332.1,0.1,1793.34
2024-02-19,East,Office Supplies,Stapler,9,394.77,0.05,3375.28
2024-02-19,West,Electronics,Laptop,6,252.61,0.05,1439.88
2024-02-19,West,Furniture,Desk,35,353.62,0.0,12376.7
2024-02-19,West,Office Supplies,Stapler,23,101.92,0.0,2344.16
2024-02-20,North,Electronics,Laptop,32,165.57,0.1,4768.42
2024-02-20,North,Furniture,Shelf,20,351.98,0.0,7039.6
2024-02-20,North,Office Supplies,Stapler,44,410.71,0.1,16264.12
2024-02-20,South,Electronics,Laptop,40,272.98,0.1,9827.28
2024-02-20,South,Furniture,Chair,41,445.57,0.05,17354.95
2024-02-20,South,Office Supplies,Paper,39,196.52,0.15,6514.64
2024-02-20,East,Electronics,Tablet,18,104.91,0.0,1888.38
2024-02-20,East,Furniture,Chair,9,25.3,0.05,216.32
2024-02-20,East,Office Supplies,Printer Ink,31,220.92,0.05,6506.09
2024-02-20,West,Electronics,Phone,25,384.94,0.05,9142.32
2024-02-20,West,Furniture,Shelf,9,123.3,0.0,1109.7
2024-02-20,West,Office Supplies,Printer Ink,49,488.42,0.05,22735.95
2024-02-21,North,Electronics,Laptop,49,40.46,0.0,1982.54
2024-02-21,North,Furniture,Shelf,15,238.1,0.15,3035.78
2024-02-21,North,Office Supplies,Stapler,30,81.06,0.05,2310.21
2024-02-21,South,Electronics,Tablet,44,409.13,0.0,18001.72
2024-02-21,South,Furniture,Desk,42,208.35,0.05,8313.16
2024-02-21,South,Office Supplies,Paper,45,69.03,0.15,2640.4
2024-02-21,East,Electronics,Laptop,45,350.3,0.15,13398.98
2024-02-21,East,Furniture,Desk,37,423.62,0.05,14890.24
2024-02-21,East,Office Supplies,Paper,32,325.86,0.05,9906.14
2024-02-21,West,Electronics,Phone,26,325.6,0.1,7619.04
2024-02-21,West,Furniture,Desk,27,268.84,0.1,6532.81
2024-02-21,West,Office Supplies,Paper,36,494.37,0.1,16017.59
2024-02-22,North,Electronics,Laptop,12,40.0,0.0,480.0
2024-02-22,North,Furniture,Shelf,47,336.34,0.1,14227.18
2024-02-22,North,Office Supplies,Stapler,28,37.07,0.15,882.27
2024-02-22,South,Electronics,Laptop,44,189.56,0.05,7923.61
2024-02-22,South,Furniture,Shelf,19,472.31,0.1,8076.5
2024-02-22,South,Office Supplies,Stapler,47,217.82,0.0,10237.54
2024-02-22,East,Electronics,Tablet,36,52.98,0.05,1811.92
2024-02-22,East,Furniture,Chair,36,267.04,0.0,9613.44
2024-02-22,East,Office Supplies,Stapler,12,389.23,0.0,4670.76
2024-02-22,West,Electronics,Laptop,6,340.33,0.1,1837.78
2024-02-22,West,Furniture,Desk,40,315.21,0.05,11977.98
2024-02-22,West,Office Supplies,Paper,45,480.72,0.1,19469.16
2024-02-23,North,Electronics,Tablet,14,403.38,0.15,4800.22
2024-02-23,North,Furniture,Shelf,44,74.7,0.0,3286.8
2024-02-23,North,Office Supplies,Paper,36,379.08,0.15,11599.85
2024-02-23,South,Electronics,Tablet,15,40.99,0.0,614.85
2024-02-23,South,Furniture,Chair,13,198.64,0.1,2324.09
2024-02-23,South,Office Supplies,Printer Ink,29,98.57,0.15,2429.75
2024-02-23,East,Electronics,Tablet,24,78.32,0.15,1597.73
2024-02-23,East,Furniture,Shelf,25,157.24,0.15,3341.35
2024-02-23,East,Office Supplies,Printer Ink,43,426.33,0.0,18332.19
2024-02-23,West,Electronics,Phone,22,325.31,0.05,6798.98
2024-02-23,West,Furniture,Desk,12,379.13,0.05,4322.08
2024-02-23,West,Office Supplies,Stapler,27,334.96,0.1,8139.53
2024-02-24,North,Electronics,Tablet,26,492.64,0.05,12168.21
2024-02-24,North,Furniture,Desk,17,99.11,0.0,1684.87
2024-02-24,North,Office Supplies,Paper,19,64.1,0.05,1157.0
2024-02-24,South,Electronics,Phone,19,262.81,0.15,4244.38
2024-02-24,South,Furniture,Desk,26,280.27,0.0,7287.02
2024-02-24,South,Office Supplies,Paper,7,162.82,0.1,1025.77
2024-02-24,East,Electronics,Phone,33,65.0,0.15,1823.25
2024-02-24,East,Furniture,Shelf,29,385.34,0.1,10057.37
2024-02-24,East,Office Supplies,Printer Ink,20,409.64,0.15,6963.88
2024-02-24,West,Electronics,Laptop,7,496.07,0.15,2951.62
2024-02-24,West,Furniture,Shelf,36,442.31,0.05,15127.0
2024-02-24,West,Office Supplies,Stapler,29,286.44,0.15,7060.75
2024-02-25,North,Electronics,Tablet,43,315.19,0.05,12875.51
2024-02-25,North,Furniture,Desk,17,278.57,0.15,4025.34
2024-02-25,North,Office Supplies,Printer Ink,46,385.28,0.05,16836.74
2024-02-25,South,Electronics,Laptop,18,117.19,0.05,2003.95
2024-02-25,South,Furniture,Desk,24,176.93,0.1,3821.69
2024-02-25,South,Office Supplies,Stapler,10,440.79,0.0,4407.9
2024-02-25,East,Electronics,Tablet,8,204.98,0.15,1393.86
2024-02-25,East,Furniture,Chair,28,124.26,0.05,3305.32
2024-02-25,East,Office Supplies,Paper,42,218.06,0.15,7784.74
2024-02-25,West,Electronics,Phone,25,33.95,0.05,806.31
2024-02-25,West,Furniture,Desk,49,64.64,0.1,2850.62
2024-02-25,West,Office Supplies,Stapler,8,264.85,0.1,1906.92
2024-02-26,North,Electronics,Laptop,20,128.21,0.15,2179.57
2024-02-26,North,Furniture,Chair,28,344.7,0.05,9169.02
2024-02-26,North,Office Supplies,Stapler,35,31.01,0.1,976.82
2024-02-26,South,Electronics,Laptop,23,48.1,0.0,1106.3
2024-02-26,South,Furniture,Chair,42,120.72,0.15,4309.7
2024-02-26,South,Office Supplies,Stapler,49,90.78,0.1,4003.4
2024-02-26,East,Electronics,Laptop,37,62.53,0.15,1966.57
2024-02-26,East,Furniture,Desk,32,373.12,0.1,10745.86
2024-02-26,East,Office Supplies,Paper,49,103.27,0.05,4807.22
2024-02-26,West,Electronics,Phone,31,349.24,0.1,9743.8
2024-02-26,West,Furniture,Chair,15,375.19,0.05,5346.46
2024-02-26,West,Office Supplies,Paper,14,180.57,0.0,2527.98
2024-02-27,North,Electronics,Phone,34,419.21,0.0,14253.14
2024-02-27,North,Furniture,Chair,21,466.22,0.1,8811.56
2024-02-27,North,Office Supplies,Paper,23,144.46,0.05,3156.45
2024-02-27,South,Electronics,Tablet,9,424.13,0.0,3817.17
2024-02-27,South,Furniture,Desk,25,239.93,0.0,5998.25
2024-02-27,South,Office Supplies,Printer Ink,30,58.69,0.1,1584.63
2024-02-27,East,Electronics,Phone,39,229.69,0.0,8957.91
2024-02-27,East,Furniture,Chair,45,96.28,0.15,3682.71
2024-02-27,East,Office Supplies,Paper,35,462.86,0.0,16200.1
2024-02-27,West,Electronics,Laptop,34,155.72,0.05,5029.76
2024-02-27,West,Furniture,Chair,26,145.62,0.1,3407.51
2024-02-27,West,Office Supplies,Stapler,32,397.82,0.05,12093.73
2024-02-28,North,Electronics,Tablet,35,235.88,0.0,8255.8
2024-02-28,North,Furniture,Chair,48,95.06,0.15,3878.45
2024-02-28,North,Office Supplies,Stapler,24,317.46,0.1,6857.14
2024-02-28,South,Electronics,Laptop,25,275.56,0.0,6889.0
2024-02-28,South,Furniture,Shelf,11,61.48,0.1,608.65
2024-02-28,South,Office Supplies,Printer Ink,36,338.62,0.15,10361.77
2024-02-28,East,Electronics,Phone,11,208.85,0.05,2182.48
2024-02-28,East,Furniture,Chair,41,491.02,0.05,19125.23
2024-02-28,East,Office Supplies,Paper,7,368.07,0.0,2576.49
2024-02-28,West,Electronics,Laptop,23,168.18,0.0,3868.14
2024-02-28,West,Furniture,Desk,45,30.58,0.0,1376.1
2024-02-28,West,Office Supplies,Stapler,46,62.64,0.05,2737.37
2024-02-29,North,Electronics,Phone,37,271.23,0.0,10035.51
2024-02-29,North,Furniture,Desk,38,213.91,0.1,7315.72
2024-02-29,North,Office Supplies,Paper,43,359.76,0.0,15469.68
2024-02-29,South,Electronics,Tablet,10,128.55,0.05,1221.22
2024-02-29,South,Furniture,Desk,14,99.57,0.05,1324.28
2024-02-29,South,Office Supplies,Printer Ink,6,66.83,0.15,340.83
2024-02-29,East,Electronics,Phone,43,281.81,0.15,10300.16
2024-02-29,East,Furniture,Shelf,44,73.73,0.1,2919.71
2024-02-29,East,Office Supplies,Printer Ink,39,44.94,0.1,1577.39
2024-02-29,West,Electronics,Laptop,36,144.14,0.15,4410.68
2024-02-29,West,Furniture,Chair,8,383.24,0.05,2912.62
2024-02-29,West,Office Supplies,Stapler,44,441.36,0.05,18448.85
2024-03-01,North,Electronics,Tablet,31,474.39,0.15,12500.18
2024-03-01,North,Furniture,Chair,32,390.57,0.1,11248.42
2024-03-01,North,Office Supplies,Printer Ink,29,65.19,0.1,1701.46
2024-03-01,South,Electronics,Laptop,46,258.95,0.05,11316.11
2024-03-01,South,Furniture,Shelf,27,414.61,0.05,10634.75
2024-03-01,South,Office Supplies,Stapler,23,231.71,0.1,4796.4
2024-03-01,East,Electronics,Tablet,12,157.83,0.15,1609.87
2024-03-01,East,Furniture,Desk,40,152.69,0.15,5191.46
2024-03-01,East,Office Supplies,Stapler,13,210.07,0.15,2321.27
2024-03-01,West,Electronics,Tablet,44,269.69,0.15,10086.41
2024-03-01,West,Furniture,Chair,16,99.7,0.15,1355.92
2024-03-01,West,Office Supplies,Stapler,49,454.95,0.05,21177.92
2024-03-02,North,Electronics,Phone,44,263.38,0.15,9850.41
2024-03-02,North,Furniture,Desk,12,449.12,0.15,4581.02
2024-03-02,North,Office Supplies,Stapler,41,231.36,0.05,9011.47
2024-03-02,South,Electronics,Tablet,23,443.56,0.15,8671.6
2024-03-02,South,Furniture,Shelf,20,494.44,0.0,9888.8
2024-03-02,South,Office Supplies,Stapler,25,368.09,0.05,8742.14
2024-03-02,East,Electronics,Tablet,35,334.94,0.15,9964.46
2024-03-02,East,Furniture,Shelf,9,288.68,0.0,2598.12
2024-03-02,East,Office Supplies,Paper,24,447.32,0.05,10198.9
2024-03-02,West,Electronics,Tablet,9,487.26,0.15,3727.54
2024-03-02,West,Furniture,Desk,13,413.15,0.05,5102.4
2024-03-02,West,Office Supplies,Printer Ink,23,384.6,0.0,8845.8
2024-03-03,North,Electronics,Phone,6,414.39,0.15,2113.39
2024-03-03,North,Furniture,Desk,25,142.07,0.05,3374.16
2024-03-03,North,Office Supplies,Stapler,16,180.9,0.05,2749.68
2024-03-03,South,Electronics,Laptop,32,416.47,0.05,12660.69
2024-03-03,South,Furniture,Desk,25,221.66,0.05,5264.42
2024-03-03,South,Office Supplies,Paper,22,379.44,0.0,8347.68
2024-03-03,East,Electronics,Phone,26,374.27,0.15,8271.37
2024-03-03,East,Furniture,Shelf,34,489.97,0.1,14993.08
2024-03-03,East,Office Supplies,Paper,24,374.86,0.05,8546.81
2024-03-03,West,Electronics,Tablet,39,349.44,0.15,11583.94
2024-03-03,West,Furniture,Shelf,43,100.22,0.15,3663.04
2024-03-03,West,Office Supplies,Paper,12,54.88,0.15,559.78
2024-03-04,North,Electronics,Phone,7,353.19,0.0,2472.33
2024-03-04,North,Furniture,Shelf,42,192.98,0.0,8105.16
2024-03-04,North,Office Supplies,Stapler,18,453.73,0.0,8167.14
2024-03-04,South,Electronics,Phone,13,398.45,0.0,5179.85
2024-03-04,South,Furniture,Shelf,22,332.37,0.05,6946.53
2024-03-04,South,Office Supplies,Stapler,31,289.01,0.1,8063.38
2024-03-04,East,Electronics,Tablet,42,128.83,0.0,5410.86
2024-03-04,East,Furniture,Chair,39,218.13,0.1,7656.36
2024-03-04,East,Office Supplies,Printer Ink,24,28.64,0.15,584.26
2024-03-04,West,Electronics,Tablet,30,483.8,0.05,13788.3
2024-03-04,West,Furniture,Desk,23,486.93,0.1,10079.45
2024-03-04,West,Office Supplies,Printer Ink,23,406.36,0.15,7944.34
2024-03-05,North,Electronics,Laptop,11,318.25,0.0,3500.75
2024-03-05,North,Furniture,Shelf,23,438.92,0.05,9590.4
2024-03-05,North,Office Supplies,Printer Ink,40,66.34,0.05,2520.92
2024-03-05,South,Electronics,Laptop,37,245.01,0.0,9065.37
2024-03-05,South,Furniture,Chair,15,55.64,0.0,834.6
